"AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.236792452830189","2.877733502023675E-4","c__Gammaproteobacteria","0.44706874736398144","0.36428571428571427","56","4","f__Rhodanobacteraceae","g__uncultured","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Rhodanobacteraceae |  g__uncultured","115.875","0","56","Xanthomonadales","0","p__Proteobacteria","0.9946459201176182","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Rhodanobacteraceae |  g__uncultured","19224","0.15368037135278514"
"2.259433962264151","3.0324293455186944E-4","c__Verrucomicrobiae","0.4425887265135699","0.2969472710453284","47","3","f__Pedosphaeraceae","g__uncultured","false","d__Bacteria","d__Bacteria |  p__Verrucomicrobiota |  c__Verrucomicrobiae | Pedosphaerales |  f__Pedosphaeraceae |  g__uncultured","101.87234042553192","0","47","Pedosphaerales","0","p__Verrucomicrobiota","0.9945479049252633","false","0","d__Bacteria |  p__Verrucomicrobiota |  c__Verrucomicrobiae | Pedosphaerales |  f__Pedosphaeraceae |  g__uncultured","17204","0.13803840166061235"
"2.318867924528302","2.4392945809794466E-4","c__Acidimicrobiia","0.4312449145646867","0.42896174863387976","61","4","f__IMCC26256","g__IMCC26256.5","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | IMCC26256 |  f__IMCC26256 |  g__IMCC26256.5","103.11475409836065","0","61","IMCC26256","0","p__Actinobacteriota","0.9942906150453321","false","0","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | IMCC26256 |  f__IMCC26256 |  g__IMCC26256.5","13234","0.15576246842652666"
"2.018867924528302","0.0016651300903062218","c__Actinobacteria","0.49532710280373826","0.33410724156992816","135","3","f__Cryptosporangiaceae","g__Cryptosporangium","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Cryptosporangiaceae |  g__Cryptosporangium","114.5037037037037","0","135","Frankiales","0","p__Actinobacteriota","0.9955893163440332","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Cryptosporangiaceae |  g__Cryptosporangium","107812","0.1265234295068549"
"2.2","4.3067307772430547E-4","c__Actinobacteria","0.45454545454545453","0.4016096579476861","71","3","f__Microbacteriaceae","0.999983354","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae | 0.999983354","108.53521126760563","0","71","Micrococcales","0","p__Actinobacteriota","0.9948051948051948","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae | 0.999983354","25716","0.13968495658636504"
"2.2745283018867926","4.8607619922576246E-4","c__Alphaproteobacteria","0.439651596847781","0.41198501872659177","90","3","f__Beijerinckiaceae","g__Microvirga.3","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.3","97.75555555555556","0","90","Rhizobiales","0","p__Proteobacteria","0.9944825614636935","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.3","29102","0.14396989036164293"
"2.1952830188679244","6.101567838769237E-4","c__Alphaproteobacteria","0.45552213149978515","0.3132992327365729","69","3","f__Rhizobiaceae","g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Rhizobiaceae |  g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","102.81159420289855","0","69","Rhizobiales","0","p__Proteobacteria","0.9948256146369354","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Rhizobiaceae |  g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","34380","0.13113723750369713"
"2.1367924528301887","5.186949242891358E-4","c__Acidimicrobiia","0.46799116997792495","0.44993013507219376","114","3","f__IMCC26256","g__IMCC26256.8","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | IMCC26256 |  f__IMCC26256 |  g__IMCC26256.8","120.54385964912281","0","114","IMCC26256","0","p__Actinobacteriota","0.9950788205505187","false","0","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | IMCC26256 |  f__IMCC26256 |  g__IMCC26256.8","46100","0.15049170992399852"
"2.078301886792453","8.711556502696728E-4",,"0.48116205174761684","0.4103030303030303","100","3",,,"false",,"d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | Microtrichales | 0.839503771 | ","113.23","0","100",,"0",,"0.995332026464102","false","0","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | Microtrichales | 0.839503771 | ","58594","0.12911060433295324"
"2.056603773584906","0.0010554231974238607","c__Actinobacteria","0.4862385321100917","0.37341585617447687","117","3","f__Frankiaceae","g__Jatrophihabitans.3","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Frankiaceae |  g__Jatrophihabitans.3","116.7008547008547","0","117","Frankiales","0","p__Actinobacteriota","0.9954259576901087","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Frankiaceae |  g__Jatrophihabitans.3","80568","0.13216404835883885"
"2.1641509433962263","8.186276880104309E-4","c__Actinobacteria","0.4620749782040105","0.3574257425742574","101","3","f__Sporichthyaceae","g__uncultured.2","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Sporichthyaceae |  g__uncultured.2","102.22772277227723","0","101","Frankiales","0","p__Actinobacteriota","0.9949603855264232","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Sporichthyaceae |  g__uncultured.2","56956","0.13022639843602193"
"2.1056603773584905","9.124838091480626E-4","c__Actinobacteria","0.47491039426523296","0.3980035231943629","131","3","f__Kineosporiaceae","0.993816829","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Kineosporiales |  f__Kineosporiaceae | 0.993816829","122.0","0","131","Kineosporiales","0","p__Actinobacteriota","0.9952135914400064","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Kineosporiales |  f__Kineosporiaceae | 0.993816829","72080","0.14932680538555693"
"2.233018867924528","6.986650169438E-4","c__Actinobacteria","0.44782425010561894","0.3447420634920635","64","3","f__Microbacteriaceae","g__Cryobacterium","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae |  g__Cryobacterium","95.421875","0","64","Micrococcales","0","p__Actinobacteriota","0.9946622559830107","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae |  g__Cryobacterium","34506","0.12739903204272363"
"2.008490566037736","0.0012094224882360036","c__Actinobacteria","0.497886331611085","0.38411086427589125","138","3","f__Micromonosporaceae","0.999941891","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micromonosporales |  f__Micromonosporaceae | 0.999941891","117.8768115942029","0","138","Micromonosporales","0","p__Actinobacteriota","0.9956342399738627","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micromonosporales |  f__Micromonosporaceae | 0.999941891","92716","0.1291093226661587"
"2.236792452830189","3.492701449515854E-4","c__Actinobacteria","0.44706874736398144","0.4523809523809524","85","4","f__Nocardioidaceae","g__Marmoricola.5","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Marmoricola.5","105.43529411764706","0","85","Propionibacteriales","0","p__Actinobacteriota","0.9946459201176182","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Marmoricola.5","26088","0.14542799188640973"
"2.0575471698113206","7.497048343441127E-4","c__Actinobacteria","0.4860155891792756","0.4215991692627207","108","3","f__Nocardioidaceae","g__Nocardioides.35","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.35","121.06481481481481","0","108","Propionibacteriales","0","p__Actinobacteriota","0.9954218737237605","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.35","58758","0.13587521303570688"
"2.352830188679245","2.7846047837036596E-4","c__Actinobacteria","0.42502004811547717","0.37457627118644066","60","4","f__Propionibacteriaceae","0.999917859","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Propionibacteriaceae | 0.999917859","98.83333333333333","0","60","Propionibacteriales","0","p__Actinobacteriota","0.9941435922567998","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Propionibacteriaceae | 0.999917859","15590","0.15762892078681554"
"2.0679245283018868","7.431499566143176E-4","c__MB-A2-108","0.4835766423357664","0.3827090158097137","119","3","f__MB-A2-108","g__MB-A2-108.4","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__MB-A2-108 | MB-A2-108 |  f__MB-A2-108 |  g__MB-A2-108.4","132.25210084033614","0","119","MB-A2-108","0","p__Actinobacteriota","0.9953769500939312","false","0","d__Bacteria |  p__Actinobacteriota |  c__MB-A2-108 | MB-A2-108 |  f__MB-A2-108 |  g__MB-A2-108.4","60820","0.15218883871154906"
"2.206603773584906","0.0013997862421279914","c__Thermoleophilia","0.4531851218469431","0.38715513342379015","67","3","f__67-14","g__67-14.18","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__67-14 |  g__67-14.18","95.58208955223881","0","67","Solirubrobacterales","0","p__Actinobacteriota","0.994776607040758","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__67-14 |  g__67-14.18","53430","0.12349107177291835"
"2.1490566037735848","6.934904807197904E-4","c__Thermoleophilia","0.4653204565408253","0.4097796143250689","121","3","f__Solirubrobacteraceae","0.989737773","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae | 0.989737773","116.6694214876033","0","121","Solirubrobacterales","0","p__Actinobacteriota","0.9950257289879932","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae | 0.989737773","48522","0.149384662596163"
"2.0575471698113206","0.0028186693547926785","c__Bdellovibrionia","0.4860155891792756","0.294017094017094","91","3","f__Bdellovibrionaceae","g__OM27_clade.2","false","d__Bacteria","d__Bacteria |  p__Bdellovibrionota |  c__Bdellovibrionia | Bdellovibrionales |  f__Bdellovibrionaceae |  g__OM27_clade.2","93.31868131868131","0","91","Bdellovibrionales","0","p__Bdellovibrionota","0.9954218737237605","false","0","d__Bacteria |  p__Bdellovibrionota |  c__Bdellovibrionia | Bdellovibrionales |  f__Bdellovibrionaceae |  g__OM27_clade.2","127468","0.10277387810427457"
"2.079245283018868","0.0011483919693654906","c__TK10","0.48094373865698725","0.38106477838971936","124","3","f__TK10","g__TK10.148","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.148","125.41935483870968","0","124","TK10","0","p__Chloroflexi","0.9953279424977538","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.148","82366","0.14720581553839163"
"2.0339622641509436","0.0016566684901572085","c__TK10","0.4916512059369202","0.33320834895638046","127","3","f__TK10","g__TK10.164","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.164","117.05511811023622","0","127","TK10","0","p__Chloroflexi","0.9955239728824634","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.164","121736","0.1304962297772979"
"1.9264150943396225","0.002882235950740771","c__TK10","0.5190989226248776","0.3336897633304819","168","3","f__TK10","g__TK10.178","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.178","124.42261904761905","0","168","TK10","0","p__Chloroflexi","0.9959895450461488","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.178","225046","0.1282707412862052"
"2.077358490566038","7.679041396806852E-4","c__TK10","0.48138056312443234","0.3920934411500449","106","3","f__TK10","g__TK10.196","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.196","122.12264150943396","0","106","TK10","0","p__Chloroflexi","0.99533611043045","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.196","56064","0.14004890081357105"
"2.1462264150943398","5.300445795353608E-4","c__TK10","0.4659340659340659","0.28852459016393445","61","3","f__TK10","g__TK10.241","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.241","117.9672131147541","0","61","TK10","0","p__Chloroflexi","0.9950379808870375","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.241","34360","0.13977157951985084"
"2.0141509433962264","0.0014059904501119653","c__Alphaproteobacteria","0.4964871194379391","0.37032258064516127","125","3","f__Caulobacteraceae","g__Caulobacter.6","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__Caulobacter.6","120.952","0","125","Caulobacterales","0","p__Proteobacteria","0.9956097361757739","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__Caulobacter.6","99796","0.1314695652173913"
"2.276415094339623","4.5118157482515676E-4","c__Alphaproteobacteria","0.4392871943638624","0.42278654770075497","94","3","f__Beijerinckiaceae","g__Microvirga.10","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.10","101.41489361702128","0","94","Rhizobiales","0","p__Proteobacteria","0.9944743935309973","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.10","26974","0.15069077803420694"
"2.267924528301887","4.152313931230446E-4","c__Alphaproteobacteria","0.4409317803660565","0.44469413233458177","90","3","f__Beijerinckiaceae","g__Microvirga.8","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.8","102.68888888888888","0","90","Rhizobiales","0","p__Proteobacteria","0.9945111492281304","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.8","27076","0.14969225785552318"
"2.102830188679245","7.303470852939765E-4","c__Alphaproteobacteria","0.4755495737999103","0.39317889317889315","112","3","f__Devosiaceae","g__Devosia.3","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Devosiaceae |  g__Devosia.3","129.44642857142858","0","112","Rhizobiales","0","p__Proteobacteria","0.995225843339051","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Devosiaceae |  g__Devosia.3","59556","0.1542865656393666"
"2.1481132075471696","7.198142010572835E-4","c__Gammaproteobacteria","0.46552481335090035","0.3970884658454647","95","3","f__SC-I-84","g__SC-I-84.26","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.26","118.51578947368421","0","95","Burkholderiales","0","p__Proteobacteria","0.9950298129543412","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.26","42972","0.14667795726941116"
"2.2386792452830186","4.500022298398128E-4","c__Gammaproteobacteria","0.44669195111672994","0.3781239857189224","79","3","f__Pseudomonadaceae","g__Pseudomonas","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Pseudomonadales |  f__Pseudomonadaceae |  g__Pseudomonas","105.43037974683544","0","79","Pseudomonadales","0","p__Proteobacteria","0.994637752184922","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Pseudomonadales |  f__Pseudomonadaceae |  g__Pseudomonas","25072","0.14482195020169703"
"2.1735849056603773","4.3072282487672175E-4","c__Actinobacteria","0.4600694444444445","0.2968253968253968","36","3","f__Geodermatophilaceae","g__Blastococcus.11","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Geodermatophilaceae |  g__Blastococcus.11","100.47222222222223","0","36","Frankiales","0","p__Actinobacteriota","0.9949195458629421","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Geodermatophilaceae |  g__Blastococcus.11","28402","0.11960978835978836"
"2.15188679245283","8.12149968178774E-4","c__Actinobacteria","0.46470846120122755","0.36893203883495146","104","3","f__Geodermatophilaceae","g__Modestobacter.1","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Geodermatophilaceae |  g__Modestobacter.1","105.33653846153847","0","104","Frankiales","0","p__Actinobacteriota","0.9950134770889487","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Geodermatophilaceae |  g__Modestobacter.1","55764","0.13249879051765845"
"2.121698113207547","4.799575106995934E-4","c__Actinobacteria","0.4713205869275233","0.4573544433094995","89","3","f__Sporichthyaceae","g__uncultured.1","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Sporichthyaceae |  g__uncultured.1","127.88764044943821","0","89","Frankiales","0","p__Actinobacteriota","0.9951441640120886","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Sporichthyaceae |  g__uncultured.1","34738","0.15188555872854895"
"2.240566037735849","0.001069985631477825","c__Actinobacteria","0.4463157894736842","0.4116993706034802","74","3","f__Pseudonocardiaceae","g__Pseudonocardia.29","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia.29","96.54054054054055","0","74","Pseudonocardiales","0","p__Actinobacteriota","0.9946295842522258","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia.29","48370","0.13206640292823604"
"2.0877358490566036","8.328558335140792E-4","c__Gammaproteobacteria","0.4789877993673746","0.46417889189574135","119","3","f__SC-I-84","g__SC-I-84.21","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.21","119.14285714285714","0","119","Burkholderiales","0","p__Proteobacteria","0.9952911868006208","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.21","65530","0.14049865229110511"
"2.3981132075471696","1.9163547981515688E-4","c__Alphaproteobacteria","0.41699449252557047","0.2850574712643678","30","4","f__Sphingomonadaceae","0.999886035","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999886035","84.56666666666666","0","30","Sphingomonadales","0","p__Proteobacteria","0.9939475618720902","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999886035","9900","0.13818082788671024"
"2.0943396226415096","8.714794749063535E-4","c__Actinobacteria","0.47747747747747743","0.3859011627906977","129","3","f__Microbacteriaceae","g__Galbitalea","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae |  g__Galbitalea","123.51162790697674","0","129","Micrococcales","0","p__Actinobacteriota","0.995262599036184","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae |  g__Galbitalea","59156","0.14863011781826324"
"2.1622641509433964","4.7634394295539487E-4","c__Actinobacteria","0.46247818499127397","0.41012658227848103","80","3","f__Microbacteriaceae","g__Microbacterium","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae |  g__Microbacterium","115.5125","0","80","Micrococcales","0","p__Actinobacteriota","0.9949685534591195","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae |  g__Microbacterium","30100","0.14296101485148516"
"2.0","0.0021269974806759923","c__Gammaproteobacteria","0.5","0.28514588859416445","117","3","f__Comamonadaceae","0.999994638","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999994638","117.97435897435898","0","117","Burkholderiales","0","p__Proteobacteria","0.9956709956709957","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999994638","158864","0.12510536476602224"
"2.0028301886792454","0.0017272111208435077","c__Bacteroidia","0.49929345266132824","0.34913984637846757","178","3","f__AKYH767","g__AKYH767","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Sphingobacteriales |  f__AKYH767 |  g__AKYH767","129.40449438202248","0","178","Sphingobacteriales","0","p__Bacteroidota","0.9956587437719513","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Sphingobacteriales |  f__AKYH767 |  g__AKYH767","131442","0.14721785481458757"
"2.1141509433962264","9.50451088540237E-4","c__TK10","0.47300312360553326","0.40220700152207","73","3","f__TK10","g__TK10.133","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.133","102.36986301369863","0","73","TK10","0","p__Chloroflexi","0.9951768357428735","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.133","59596","0.11821000348002152"
"2.3386792452830187","2.742758272008719E-4","c__Polyangia","0.427591770875353","0.3613933236574746","53","3","f__Blfdi19","g__Blfdi19","false","d__Bacteria","d__Bacteria |  p__Myxococcota |  c__Polyangia | Blfdi19 |  f__Blfdi19 |  g__Blfdi19","95.62264150943396","0","53","Blfdi19","0","p__Myxococcota","0.9942048517520216","false","0","d__Bacteria |  p__Myxococcota |  c__Polyangia | Blfdi19 |  f__Blfdi19 |  g__Blfdi19","15580","0.1475658047985092"
"2.280188679245283","3.128459640128278E-4","c__Alphaproteobacteria","0.4385601985932975","0.41306122448979593","50","3","f__Reyranellaceae","g__uncultured.2","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__uncultured.2","100.26","0","50","Reyranellales","0","p__Proteobacteria","0.9944580576656049","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__uncultured.2","16688","0.14061711079943898"
"2.220754716981132","5.016469503115055E-4","c__Alphaproteobacteria","0.45029736618521665","0.36967418546365916","57","3","f__Beijerinckiaceae","g__Microvirga.2","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.2","104.49122807017544","0","57","Rhizobiales","0","p__Proteobacteria","0.9947153475455363","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.2","26122","0.13587936029931785"
"2.4622641509433962","3.817641868245611E-4","c__Alphaproteobacteria","0.4061302681992337","0.3425287356321839","30","3","f__Sphingomonadaceae","g__Sphingomonas.2","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.2","68.23333333333333","0","30","Sphingomonadales","0","p__Proteobacteria","0.9936698521604183","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.2","14092","0.126358024691358"
"2.0547169811320756","0.002181946717985096","c__Gammaproteobacteria","0.4866850321395776","0.266358024691358","81","3","f__SC-I-84","g__SC-I-84.2","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.2","93.69135802469135","0","81","Burkholderiales","0","p__Proteobacteria","0.9954341256228049","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.2","113446","0.10172785887588638"
"2.4339622641509435","1.386824037986746E-4","c__Bacteroidia","0.4108527131782945","0.4799154334038055","44","3","f__Hymenobacteraceae","g__Adhaeribacter.5","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Hymenobacteraceae |  g__Adhaeribacter.5","88.0","0","44","Cytophagales","0","p__Bacteroidota","0.9937923711508617","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Hymenobacteraceae |  g__Adhaeribacter.5","7574","0.15827338129496402"
"2.2952830188679245","2.4352159703637736E-4","c__Bacteroidia","0.4356761200164406","0.39215686274509803","51","4","f__Flavobacteriaceae","g__Flavobacterium.8","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium.8","112.0","0","51","Flavobacteriales","0","p__Bacteroidota","0.994392714204035","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium.8","14092","0.16089136804146947"
"2.1188679245283017","0.0012742187310751496","c__Alphaproteobacteria","0.4719501335707926","0.3364678225095504","83","3","f__Sphingomonadaceae","0.999998144","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999998144","105.60240963855422","0","83","Sphingomonadales","0","p__Proteobacteria","0.9951564159111329","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999998144","65884","0.12409213823566888"
"2.129245283018868","0.00101584616396382","c__Alphaproteobacteria","0.46964997784669915","0.3317104836092178","79","3","f__Caulobacteraceae","g__Brevundimonas.2","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__Brevundimonas.2","113.11392405063292","0","79","Caulobacterales","0","p__Proteobacteria","0.9951114922813036","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__Brevundimonas.2","58440","0.13402123702681626"
