Feature.ID	ECOGEN2023_A1_A7_F2.R1	ECOGEN2023_A1_A7_F2.R2	ECOGEN2023_A1_A7_F2.R5	ECOGEN2023_A1_A7_F2.R6	ECOGEN2023_A1_A7_F4.R1	ECOGEN2023_A2_A8_F2.R1	ECOGEN2023_A2_A8_F2.R2	ECOGEN2023_A2_A8_F2.R5	ECOGEN2023_A2_A8_F2.R6	ECOGEN2023_A2_A8_F4.R1	ECOGEN2023_A2_A8_F4.R2	ECOGEN2023_A3_A9_F2.R1	ECOGEN2023_A3_A9_F2.R2	ECOGEN2023_A3_A9_F2.R5	ECOGEN2023_A4_A10_F4.R1	ECOGEN2023_A6_A12_F2.R1	ECOGEN2023_A6_A12_F2.R5	ECOGEN2023_A6_A12_F4.R1	ECOGEN2023_B1_B7_F4.R2	ECOGEN2023_B2_B8_F2.R1	ECOGEN2023_B2_B8_F2.R2	ECOGEN2023_B2_B8_F2.R5	ECOGEN2023_B3_B9_F2.R2	ECOGEN2023_B3_B9_F2.R6	ECOGEN2023_B3_B9_F4.R1	ECOGEN2023_B3_B9_F4.R2	ECOGEN2023_B4_B10_F4.R1	ECOGEN2023_B5_B11_F2.R1	ECOGEN2023_B5_B11_F2.R5	ECOGEN2023_B5_B11_F4.R5	ECOGEN2023_B6_B12_F4.R1	ECOGEN2023_C1_C7_F2.R1	ECOGEN2023_C1_C7_F2.R2	ECOGEN2023_C1_C7_F2.R5	ECOGEN2023_C1_C7_F2.R6	ECOGEN2023_C1_C7_F4.R1	ECOGEN2023_C2_C8_F2.R1	ECOGEN2023_C2_C8_F2.R2	ECOGEN2023_C2_C8_F2.R5	ECOGEN2023_C2_C8_F3.R2	ECOGEN2023_C2_C8_F3.R6	ECOGEN2023_C2_C8_F4.R6	ECOGEN2023_C3_C9_F2.R1	ECOGEN2023_C3_C9_F2.R2	ECOGEN2023_C3_C9_F2.R5	ECOGEN2023_C3_C9_F2.R6	ECOGEN2023_C3_C9_F4.R2	ECOGEN2023_C4_C10_F2.R1	ECOGEN2023_C4_C10_F2.R2	ECOGEN2023_C4_C10_F2.R5	ECOGEN2023_C4_C10_F4.R1	ECOGEN2023_C5_C11_F4.R1	ECOGEN2023_C6_C12_F2.R1	ECOGEN2023_C6_C12_F2.R5	ECOGEN2023_D1_D7_F2.R6	ECOGEN2023_D1_D7_F3.R2	ECOGEN2023_D1_D7_F3.R6	ECOGEN2023_D1_D7_F4.R2	ECOGEN2023_D1_D7_F4.R6	ECOGEN2023_D2_D8_F2.R2	ECOGEN2023_D2_D8_F2.R6	ECOGEN2023_D2_D8_F4.R1	ECOGEN2023_D2_D8_F4.R2	ECOGEN2023_D3_D9_F2.R1	ECOGEN2023_D3_D9_F2.R2	ECOGEN2023_D3_D9_F2.R5	ECOGEN2023_D3_D9_F4.R1	ECOGEN2023_D3_D9_F4.R2	ECOGEN2023_D4_D10_F2.R1	ECOGEN2023_D4_D10_F2.R2	ECOGEN2023_D4_D10_F2.R5	ECOGEN2023_D4_D10_F4.R1	ECOGEN2023_D5_D11_F4.R1	ECOGEN2023_E1_E7_F2.R2	ECOGEN2023_E1_E7_F2.R6	ECOGEN2023_E1_E7_F4.R1	ECOGEN2023_E1_E7_F4.R2	ECOGEN2023_E2_E8_F2.R1	ECOGEN2023_E2_E8_F2.R2	ECOGEN2023_E2_E8_F2.R5	ECOGEN2023_E2_E8_F2.R6	ECOGEN2023_E2_E8_F4.R2	ECOGEN2023_E3_E9_F2.R1	ECOGEN2023_E3_E9_F2.R2	ECOGEN2023_E3_E9_F2.R5	ECOGEN2023_E3_E9_F2.R6	ECOGEN2023_E3_E9_F3.R1	ECOGEN2023_E3_E9_F3.R5	ECOGEN2023_E3_E9_F4.R2	ECOGEN2023_E4_E10_F4.R1	ECOGEN2023_E5_E11_F2.R1	ECOGEN2023_E5_E11_F2.R5	ECOGEN2023_E6_E12_F2.R1	ECOGEN2023_E6_E12_F2.R5	ECOGEN2023_F1_F7_F2.R1	ECOGEN2023_F1_F7_F2.R2	ECOGEN2023_F1_F7_F2.R5	ECOGEN2023_F1_F7_F2.R6	ECOGEN2023_F1_F7_F3.R1	ECOGEN2023_F1_F7_F3.R5	ECOGEN2023_F1_F7_F4.R1	ECOGEN2023_F1_F7_F4.R2	ECOGEN2023_F1_F7_F4.R5	ECOGEN2023_F2_F8_F2.R2	ECOGEN2023_F2_F8_F2.R6	ECOGEN2023_F2_F8_F4.R1	ECOGEN2023_F5_F11_F2.R1	ECOGEN2023_F5_F11_F2.R5	ECOGEN2023_F5_F11_F4.R1	ECOGEN2023_F6_F12_F4.R1	ECOGEN2023_G2_G8_F2.R1	ECOGEN2023_G2_G8_F2.R2	ECOGEN2023_G2_G8_F2.R5	ECOGEN2023_G2_G8_F2.R6	ECOGEN2023_G2_G8_F4.R1	ECOGEN2023_G3_G9_F2.R1	ECOGEN2023_G3_G9_F2.R2	ECOGEN2023_G3_G9_F2.R5	ECOGEN2023_G3_G9_F4.R1	ECOGEN2023_G4_G10_F2.R1	ECOGEN2023_G4_G10_F2.R5	ECOGEN2023_G6_G12_F2.R1	ECOGEN2023_G6_G12_F4.R1	ECOGEN2023_H1_H7_F2.R2	ECOGEN2023_H1_H7_F2.R6	ECOGEN2023_H1_H7_F4.R1	ECOGEN2023_H1_H7_F4.R2	ECOGEN2023_H1_H7_F4.R6	ECOGEN2023_H2_H8_F2.R1	ECOGEN2023_H2_H8_F2.R2	ECOGEN2023_H2_H8_F2.R5	ECOGEN2023_H3_H9_F2.R1	ECOGEN2023_H3_H9_F2.R2	ECOGEN2023_H3_H9_F2.R5	ECOGEN2023_H4_H10_F2.R1	ECOGEN2023_H4_H10_F2.R5	ECOGEN2023_H4_H10_F4.R1	ECOGEN2023_A1_A7_F2.R3	ECOGEN2023_A1_A7_F5.R2	ECOGEN2023_A2_A8_F2.R3	ECOGEN2023_A2_A8_F5.R2	ECOGEN2023_A2_A8_F5.R3	ECOGEN2023_A4_A10_F5.R2	ECOGEN2023_A6_A12_F2.R2	ECOGEN2023_A6_A12_F5.R2	ECOGEN2023_B1_B7_F5.R3	ECOGEN2023_B3_B9_F2.R3	ECOGEN2023_B3_B9_F4.R5	ECOGEN2023_B3_B9_F5.R2	ECOGEN2023_B3_B9_F5.R3	ECOGEN2023_B4_B10_F5.R2	ECOGEN2023_B5_B11_F2.R2	ECOGEN2023_B5_B11_F5.R5	ECOGEN2023_B6_B12_F5.R2	ECOGEN2023_C1_C7_F2.R3	ECOGEN2023_C1_C7_F5.R2	ECOGEN2023_C2_C8_F4.R3	ECOGEN2023_C3_C9_F2.R3	ECOGEN2023_C3_C9_F5.R3	ECOGEN2023_C4_C10_F5.R2	ECOGEN2023_C5_C11_F5.R2	ECOGEN2023_C6_C12_F2.R2	ECOGEN2023_D1_D7_F4.R3	ECOGEN2023_D1_D7_F5.R3	ECOGEN2023_D2_D8_F2.R3	ECOGEN2023_D2_D8_F5.R2	ECOGEN2023_D2_D8_F5.R3	ECOGEN2023_D3_D9_F5.R2	ECOGEN2023_D3_D9_F5.R3	ECOGEN2023_D4_D10_F5.R2	ECOGEN2023_D5_D11_F5.R2	ECOGEN2023_E1_E7_F2.R3	ECOGEN2023_E1_E7_F5.R2	ECOGEN2023_E1_E7_F5.R3	ECOGEN2023_E2_E8_F2.R3	ECOGEN2023_E2_E8_F5.R3	ECOGEN2023_E3_E9_F2.R3	ECOGEN2023_E3_E9_F4.R5	ECOGEN2023_E3_E9_F5.R3	ECOGEN2023_E4_E10_F5.R2	ECOGEN2023_E5_E11_F2.R2	ECOGEN2023_E6_E12_F2.R2	ECOGEN2023_F1_F7_F2.R3	ECOGEN2023_F1_F7_F5.R2	ECOGEN2023_F1_F7_F5.R3	ECOGEN2023_F2_F8_F2.R3	ECOGEN2023_F2_F8_F4.R2	ECOGEN2023_F5_F11_F2.R2	ECOGEN2023_F5_F11_F5.R2	ECOGEN2023_F6_F12_F5.R2	ECOGEN2023_G2_G8_F2.R3	ECOGEN2023_G2_G8_F5.R2	ECOGEN2023_G3_G9_F5.R2	ECOGEN2023_G4_G10_F2.R2	ECOGEN2023_G6_G12_F2.R2	ECOGEN2023_G6_G12_F2.R5	ECOGEN2023_H1_H7_F2.R3	ECOGEN2023_H1_H7_F5.R2	ECOGEN2023_H1_H7_F5.R3	ECOGEN2023_H4_H10_F2.R2	ECOGEN2023_H4_H10_F5.R2
344862083a7613c697cb866fadf60edf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121527777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef4938b253f74f947e72f2b4a5f93844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121527777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9f09451456ec47e12de3fa3a81572d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121527777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adefe1b57b85440dd48b9338f859536b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121527777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5591772d171c4d0f4cf7608fc19d9fea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121527777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed565a1eb110fd0c496a3bf4a4c1b3d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121527777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1be724d963f1c20f6c5c66f53330f494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121527777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fc7e4f9a0f1b9a8949579297683b888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738630368259998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2033f2d40a7c972d7242a493a4198da4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738630368259998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62e6900411cbcbbd6076cb1b41114ec7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738630368259998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab7423918235340fa640ed5777b127a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738630368259998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73efd3b8066f0ba5413d16985460b319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738630368259998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0382c5b336087aa9a1c6863901dc548a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738630368259998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c73e5b590bc18c057c1d8a9f2ba91410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738630368259998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6b19498e35a94671ae03a50654dc107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738630368259998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63bbe6f8a64d3a7c977eeca83e91c591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738630368259998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20c84fb4b4740cb06c30d906b81eb677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000747304366392655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6031c3fe1e75735953f135eb5085796c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000747304366392655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ffd1f1b93a2b6a93e28667ba50ac205a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000747304366392655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e5129333bc1b602fb2a23143e81f6dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000768723918295629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba81f453934ef973dfa47c7ce7078018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000768723918295629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11321c9731c9912a3b674c6f23c4c12a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000768723918295629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
