"AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.3082549634273772","4.462187242622043E-4","c__Acidimicrobiia","0.4332277048438207","0.40348182283666156","63","4","f__Acidimicrobiaceae","g__uncultured","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | Acidimicrobiales |  f__Acidimicrobiaceae |  g__uncultured","76.25396825396825","0","63","Acidimicrobiales","0","p__Actinobacteriota","0.9957106394641726","false","0","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | Acidimicrobiales |  f__Acidimicrobiaceae |  g__uncultured","16736","0.12645765879596726"
"2.2884012539184955","3.9911912277271834E-4","c__Acidimicrobiia","0.436986301369863","0.4087431693989071","61","4","f__IMCC26256","g__IMCC26256.1","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | IMCC26256 |  f__IMCC26256 |  g__IMCC26256.1","82.8688524590164","0","61","IMCC26256","0","p__Actinobacteriota","0.9957757335937099","false","0","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | IMCC26256 |  f__IMCC26256 |  g__IMCC26256.1","13990","0.13259016393442624"
"1.9540229885057472","0.0031598271969543474","c__Rubrobacteria","0.5117647058823529","0.284789644012945","103","3","f__Rubrobacteriaceae","g__Rubrobacter.1","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Rubrobacteria | Rubrobacterales |  f__Rubrobacteriaceae |  g__Rubrobacter.1","118.36893203883496","0","103","Rubrobacterales","0","p__Actinobacteriota","0.996872055775391","false","0","d__Bacteria |  p__Actinobacteriota |  c__Rubrobacteria | Rubrobacterales |  f__Rubrobacteriaceae |  g__Rubrobacter.1","145946","0.1318139554998162"
"2.0679205851619646","9.907195954189367E-4","c__Bacteroidia","0.483577564426478","0.3830150597733271","114","3","f__Hymenobacteraceae","g__Adhaeribacter.1","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Hymenobacteraceae |  g__Adhaeribacter.1","131.6140350877193","0","114","Cytophagales","0","p__Bacteroidota","0.9964986210322558","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Hymenobacteraceae |  g__Adhaeribacter.1","42512","0.1691697109096649"
"2.0940438871473352","8.187197496702775E-4","c__TK10","0.47754491017964074","0.38405797101449274","69","3","f__TK10","g__TK10.150","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.150","127.6376811594203","0","69","TK10","0","p__Chloroflexi","0.996412970861812","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.150","36336","0.16031243172383658"
"2.06478578892372","7.415519433016469E-4","c__TK10","0.4843117408906883","0.43457648546144123","113","3","f__TK10","g__TK10.84","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.84","139.79646017699116","0","113","TK10","0","p__Chloroflexi","0.9965088990527092","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.84","37132","0.17876785188873548"
"2.3072100313479624","4.5914821025383446E-4","c__Polyangia","0.43342391304347827","0.3519163763066202","42","4","f__Blfdi19","g__Blfdi19","false","d__Bacteria","d__Bacteria |  p__Myxococcota |  c__Polyangia | Blfdi19 |  f__Blfdi19 |  g__Blfdi19","83.28571428571429","0","42","Blfdi19","0","p__Myxococcota","0.9957140654709903","false","0","d__Bacteria |  p__Myxococcota |  c__Polyangia | Blfdi19 |  f__Blfdi19 |  g__Blfdi19","11990","0.1336849346480165"
"2.3072100313479624","3.73427271635748E-4","c__Alphaproteobacteria","0.43342391304347827","0.3622377622377622","66","4","f__Caulobacteraceae","g__Phenylobacterium","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__Phenylobacterium","96.96969696969697","0","66","Caulobacterales","0","p__Proteobacteria","0.9957140654709903","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__Phenylobacterium","12636","0.16188597156877624"
"2.0250783699059562","0.0016060851816999384","c__Alphaproteobacteria","0.4938080495356037","0.35992812219227316","106","3","f__Caulobacteraceae","0.99982976","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae | 0.99982976","123.63207547169812","0","106","Caulobacterales","0","p__Proteobacteria","0.9966390873117837","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae | 0.99982976","73446","0.14949464990531816"
"1.9540229885057472","0.002408386261530195","c__Alphaproteobacteria","0.5117647058823529","0.3370049829530553","124","3","f__Reyranellaceae","g__Reyranella.9","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__Reyranella.9","128.73387096774192","0","124","Reyranellales","0","p__Proteobacteria","0.996872055775391","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__Reyranella.9","117202","0.14678890646264758"
"2.0825496342737724","7.73130863935015E-4","c__Alphaproteobacteria","0.48018063221274454","0.44164699711513244","124","3","f__Beijerinckiaceae","g__Neo-b11","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Neo-b11","136.44354838709677","0","124","Rhizobiales","0","p__Proteobacteria","0.9964506569368072","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Neo-b11","38162","0.18095961324548643"
"2.107628004179728","9.047993108800934E-4","c__Alphaproteobacteria","0.4744670302429351","0.30828282828282827","100","3","f__Rhodobacteraceae","g__Amaricoccus","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhodobacterales |  f__Rhodobacteraceae |  g__Amaricoccus","118.88","0","100","Rhodobacterales","0","p__Proteobacteria","0.9963684327731812","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhodobacterales |  f__Rhodobacteraceae |  g__Amaricoccus","36016","0.1576657824933687"
"2.1985370950888194","4.108168843451069E-4","c__Alphaproteobacteria","0.4548479087452471","0.3239057239057239","55","3","f__Sphingomonadaceae","g__Novosphingobium.2","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Novosphingobium.2","92.87272727272727","0","55","Sphingomonadales","0","p__Proteobacteria","0.9960703701800367","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Novosphingobium.2","15760","0.13043922369765065"
"2.220480668756531","3.5935622443760556E-4","c__Alphaproteobacteria","0.45035294117647057","0.37543859649122807","76","4","f__Sphingomonadaceae","g__Sphingoaurantiacus.2","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingoaurantiacus.2","121.84210526315789","0","76","Sphingomonadales","0","p__Proteobacteria","0.9959984240368639","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingoaurantiacus.2","12820","0.181312656641604"
"2.050156739811912","0.0011793952203207282","c__Alphaproteobacteria","0.48776758409785936","0.42507002801120447","120","3","f__Sphingomonadaceae","g__Sphingomonas.6","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.6","138.56666666666666","0","120","Sphingomonadales","0","p__Proteobacteria","0.9965568631481576","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.6","51748","0.17562315166877904"
"2.1379310344827585","7.961353830063112E-4","c__Alphaproteobacteria","0.467741935483871","0.3098464317976513","82","3","f__Sphingomonadaceae","0.999866133","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999866133","105.2439024390244","0","82","Sphingomonadales","0","p__Proteobacteria","0.9962690785754664","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999866133","29422","0.14164724419787939"
"2.1274817136886104","6.766397830768119E-4","c__Gammaproteobacteria","0.47003929273084477","0.35816814764183186","77","3","f__Comamonadaceae","g__Ramlibacter","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae |  g__Ramlibacter","116.94805194805195","0","77","Burkholderiales","0","p__Proteobacteria","0.996303338643644","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae |  g__Ramlibacter","26876","0.15428502895521365"
"2.225705329153605","5.972915002599864E-4","c__Gammaproteobacteria","0.44929577464788734","0.3191919191919192","45","4","f__Comamonadaceae","0.999263989","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999263989","93.42222222222222","0","45","Burkholderiales","0","p__Proteobacteria","0.9959812940027751","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999263989","19790","0.1338427252467367"
"2.108672936259143","0.0016148041881056895","c__Gammaproteobacteria","0.4742319127849356","0.22448979591836735","49","3","f__Comamonadaceae","0.999920087","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999920087","84.59183673469387","0","49","Burkholderiales","0","p__Proteobacteria","0.9963650067663634","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999920087","51346","0.10521372728195756"
"1.973876698014629","0.0018706858610854345","c__Gammaproteobacteria","0.5066172578083642","0.3148346930012881","137","3","f__Comamonadaceae","0.999994638","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999994638","131.38686131386862","0","137","Burkholderiales","0","p__Proteobacteria","0.9968069616458537","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999994638","85166","0.15548740983889778"
"2.088819226750261","0.0010158811823391609","c__Gammaproteobacteria","0.47873936968484243","0.2727272727272727","55","3","f__Nitrosomonadaceae","g__Ellin6067.2","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Nitrosomonadaceae |  g__Ellin6067.2","101.2","0","55","Burkholderiales","0","p__Proteobacteria","0.9964301008959008","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Nitrosomonadaceae |  g__Ellin6067.2","37932","0.12386780905752753"
"2.265412748171369","3.477650991270581E-4","c__Gammaproteobacteria","0.44142066420664205","0.40210711150131695","68","4","f__Oxalobacteraceae","g__Massilia.3","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Oxalobacteraceae |  g__Massilia.3","100.63235294117646","0","68","Burkholderiales","0","p__Proteobacteria","0.9958511057437005","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Oxalobacteraceae |  g__Massilia.3","12376","0.15822697003329633"
"2.0804597701149423","8.637850026020125E-4",,"0.4806629834254144","0.32354996505939904","54","3",,,"false",,"d__Bacteria | 0.999264791 |  |  |  | ","109.79629629629629","0","54",,"0",,"0.9964575089504428","false","0","d__Bacteria | 0.999264791 |  |  |  | ","35996","0.13306397306397305"
"2.122257053291536","8.178263445348019E-4","c__Abditibacteria","0.47119645494830137","0.3945578231292517","99","3","f__Abditibacteriaceae","g__Abditibacterium.9","false","d__Bacteria","d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.9","130.04040404040404","0","99","Abditibacteriales","0","p__Abditibacteriota","0.9963204686777326","false","0","d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.9","33052","0.17549312286154392"
"2.051201671891327","0.0014576307032632175","c__Holophagae","0.4875191034131432","0.3951482479784367","106","3","f__Subgroup_7","g__Subgroup_7.1","false","d__Bacteria","d__Bacteria |  p__Acidobacteriota |  c__Holophagae | Subgroup_7 |  f__Subgroup_7 |  g__Subgroup_7.1","131.75471698113208","0","106","Subgroup_7","0","p__Acidobacteriota","0.9965534371413399","false","0","d__Bacteria |  p__Acidobacteriota |  c__Holophagae | Subgroup_7 |  f__Subgroup_7 |  g__Subgroup_7.1","60640","0.1644760087626316"
"2.0992685475444097","6.054930984372739E-4","c__Holophagae","0.47635639621702336","0.382051282051282","105","3","f__Subgroup_7","g__Subgroup_7.4","false","d__Bacteria","d__Bacteria |  p__Acidobacteriota |  c__Holophagae | Subgroup_7 |  f__Subgroup_7 |  g__Subgroup_7.4","130.14285714285714","0","105","Subgroup_7","0","p__Acidobacteriota","0.9963958408277233","false","0","d__Bacteria |  p__Acidobacteriota |  c__Holophagae | Subgroup_7 |  f__Subgroup_7 |  g__Subgroup_7.4","26162","0.17191923004340443"
"2.1891327063740857","3.3696655735229074E-4","c__Thermoanaerobaculia","0.4568019093078759","0.3174863387978142","61","3","f__Thermoanaerobaculaceae","g__Subgroup_10.6","false","d__Bacteria","d__Bacteria |  p__Acidobacteriota |  c__Thermoanaerobaculia | Thermoanaerobaculales |  f__Thermoanaerobaculaceae |  g__Subgroup_10.6","119.1639344262295","0","61","Thermoanaerobaculales","0","p__Acidobacteriota","0.9961012042413964","false","0","d__Bacteria |  p__Acidobacteriota |  c__Thermoanaerobaculia | Thermoanaerobaculales |  f__Thermoanaerobaculaceae |  g__Subgroup_10.6","12896","0.16666284535136994"
"2.2445141065830723","5.156380927992676E-4","c__Acidimicrobiia","0.4455307262569832","0.3537037037037037","81","4","f__IMCC26256","g__IMCC26256","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | IMCC26256 |  f__IMCC26256 |  g__IMCC26256","99.88888888888889","0","81","IMCC26256","0","p__Actinobacteriota","0.9959196258800554","false","0","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | IMCC26256 |  f__IMCC26256 |  g__IMCC26256","18400","0.15510697032436163"
"2.0428422152560084","0.0015393077400594197","c__Actinobacteria","0.4895140664961637","0.3938189845474614","151","3","f__Mycobacteriaceae","g__Mycobacterium","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Corynebacteriales |  f__Mycobacteriaceae |  g__Mycobacterium","139.65562913907286","0","151","Corynebacteriales","0","p__Actinobacteriota","0.9965808451958819","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Corynebacteriales |  f__Mycobacteriaceae |  g__Mycobacterium","70960","0.18255637795957236"
"1.8808777429467085","0.0034915907974652806","c__Actinobacteria","0.5316666666666666","0.4060734463276836","177","3","f__Mycobacteriaceae","g__Mycobacterium.3","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Corynebacteriales |  f__Mycobacteriaceae |  g__Mycobacterium.3","138.3502824858757","0","177","Corynebacteriales","0","p__Actinobacteriota","0.9971118762526336","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Corynebacteriales |  f__Mycobacteriaceae |  g__Mycobacterium.3","187172","0.15475423096854105"
"2.174503657262278","8.057729723771247E-4","c__Actinobacteria","0.45987506006727535","0.39414802065404475","84","3","f__Frankiaceae","g__Jatrophihabitans","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Frankiaceae |  g__Jatrophihabitans","124.42857142857143","0","84","Frankiales","0","p__Actinobacteriota","0.996149168336845","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Frankiaceae |  g__Jatrophihabitans","33272","0.1762444354512343"
"1.9696969696969697","0.001857408304124164","c__Actinobacteria","0.5076923076923077","0.37523493642896627","135","3","f__Geodermatophilaceae","g__Blastococcus.1","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Geodermatophilaceae |  g__Blastococcus.1","134.06666666666666","0","135","Frankiales","0","p__Actinobacteriota","0.9968206656731246","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Geodermatophilaceae |  g__Blastococcus.1","87662","0.15754014884449666"
"1.9905956112852665","0.002287235208690583","c__Actinobacteria","0.5023622047244094","0.43137254901960786","102","3","f__Nakamurellaceae","g__Nakamurella.3","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Nakamurellaceae |  g__Nakamurella.3","135.80392156862746","0","102","Frankiales","0","p__Actinobacteriota","0.9967521455367697","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Nakamurellaceae |  g__Nakamurella.3","105518","0.157180464778504"
"2.0208986415882966","0.0015168075705209137","c__Actinobacteria","0.4948293691830404","0.3787033061399742","137","3","f__Intrasporangiaceae","0.99253089","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Intrasporangiaceae | 0.99253089","133.98540145985402","0","137","Micrococcales","0","p__Actinobacteriota","0.9966527913390547","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Intrasporangiaceae | 0.99253089","69560","0.16748175182481753"
"2.1765935214211076","6.976213786907815E-4","c__Actinobacteria","0.45943350936149785","0.3429327064354981","83","3","f__Nocardioidaceae","g__Kribbella","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Kribbella","119.33734939759036","0","83","Propionibacteriales","0","p__Actinobacteriota","0.9961423163232094","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Kribbella","26924","0.16927283602495086"
"2.1128526645768027","7.673813838857076E-4","c__Actinobacteria","0.47329376854599403","0.3761904761904762","120","3","f__Nocardioidaceae","g__Nocardioides.14","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.14","129.21666666666667","0","120","Propionibacteriales","0","p__Actinobacteriota","0.9963513027390924","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.14","30768","0.17725194330132601"
"2.219435736677116","4.326844025763964E-4","c__Actinobacteria","0.4505649717514124","0.3474120082815735","70","4","f__Nocardioidaceae","g__Nocardioides.18","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.18","112.24285714285715","0","70","Propionibacteriales","0","p__Actinobacteriota","0.9960018500436817","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.18","17518","0.16554993678887484"
"1.8557993730407523","0.0026357666883918256","c__Actinobacteria","0.5388513513513514","0.3959581507645533","212","3","f__Nocardioidaceae","g__Nocardioides.3","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.3","142.7311320754717","0","212","Propionibacteriales","0","p__Actinobacteriota","0.9971941004162599","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.3","141160","0.16164341118399966"
"2.0689655172413794","0.0013330901905711605","c__MB-A2-108","0.4833333333333333","0.4615809839690437","135","3","f__MB-A2-108","g__MB-A2-108","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__MB-A2-108 | MB-A2-108 |  f__MB-A2-108 |  g__MB-A2-108","142.14814814814815","0","135","MB-A2-108","0","p__Actinobacteriota","0.996495195025438","false","0","d__Bacteria |  p__Actinobacteriota |  c__MB-A2-108 | MB-A2-108 |  f__MB-A2-108 |  g__MB-A2-108","54150","0.18826588177581555"
"1.878787878787879","0.002288957800555423","c__Thermoleophilia","0.532258064516129","0.3924759777328653","238","3","f__Gaiellaceae","g__Gaiella","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella","141.02100840336135","0","238","Gaiellales","0","p__Actinobacteriota","0.9971187282662692","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella","121178","0.1688874352136064"
"1.8380355276907","0.0031414895460852724","c__Thermoleophilia","0.5440591245025582","0.3578258377824028","258","3","f__Gaiellaceae","g__Gaiella.1","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.1","137.3217054263566","0","258","Gaiellales","0","p__Actinobacteriota","0.9972523425321617","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.1","167240","0.1607982499137665"
"1.8944618599791014","0.0029141241839822597","c__Thermoleophilia","0.5278543849972421","0.43167089320935476","169","3","f__Gaiellaceae","g__Gaiella.9","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.9","144.03550295857988","0","169","Gaiellales","0","p__Actinobacteriota","0.997067338164003","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.9","162962","0.16201968836735645"
"2.045977011494253","0.0010894498281339147","c__Thermoleophilia","0.48876404494382025","0.4771717171717172","100","3","f__uncultured","g__uncultured.4","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__uncultured |  g__uncultured.4","144.23","0","100","Gaiellales","0","p__Actinobacteriota","0.9965705671754287","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__uncultured |  g__uncultured.4","53628","0.17740467404674046"
"2.1013584117032393","8.379218415607207E-4","c__Thermoleophilia","0.47588264545002484","0.4161800313345677","119","3","f__67-14","g__67-14","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__67-14 |  g__67-14","136.9075630252101","0","119","Solirubrobacterales","0","p__Actinobacteriota","0.9963889888140878","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__67-14 |  g__67-14","39278","0.18476054389367083"
"2.012539184952978","0.0016787598204457946","c__Thermoleophilia","0.4968847352024922","0.4381408065618592","133","3","f__Solirubrobacteraceae","g__Solirubrobacter.1","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae |  g__Solirubrobacter.1","143.90977443609023","0","133","Solirubrobacterales","0","p__Actinobacteriota","0.9966801993935969","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae |  g__Solirubrobacter.1","74742","0.17722878625134264"
"2.142110762800418","6.254718897779255E-4","c__Thermoleophilia","0.4668292682926829","0.380515117581187","95","3","f__Solirubrobacteraceae","g__Solirubrobacter.5","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae |  g__Solirubrobacter.5","118.65263157894736","0","95","Solirubrobacterales","0","p__Actinobacteriota","0.9962553745481953","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae |  g__Solirubrobacter.5","25222","0.16343337683050602"
"2.0020898641588296","0.0011536589471694094","c__Bacteroidia","0.49947807933194155","0.40070950576473435","158","3","f__Saprospiraceae","g__uncultured.4","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Chitinophagales |  f__Saprospiraceae |  g__uncultured.4","137.70886075949366","0","158","Chitinophagales","0","p__Bacteroidota","0.9967144594617743","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Chitinophagales |  f__Saprospiraceae |  g__uncultured.4","57930","0.17278401600940235"
"1.923719958202717","0.0038105979210244826","c__Bacteroidia","0.5198261814231395","0.3990507484483388","166","3","f__Hymenobacteraceae","g__Adhaeribacter.2","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Hymenobacteraceae |  g__Adhaeribacter.2","139.15060240963857","0","166","Cytophagales","0","p__Bacteroidota","0.996971409973106","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Hymenobacteraceae |  g__Adhaeribacter.2","175010","0.1610539379741187"
"2.031347962382445","0.0012865074555771655","c__Kapabacteria","0.49228395061728397","0.38857142857142857","126","3","f__Kapabacteriales","g__Kapabacteriales.2","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Kapabacteria | Kapabacteriales |  f__Kapabacteriales |  g__Kapabacteriales.2","135.6031746031746","0","126","Kapabacteriales","0","p__Bacteroidota","0.9966185312708773","false","0","d__Bacteria |  p__Bacteroidota |  c__Kapabacteria | Kapabacteriales |  f__Kapabacteriales |  g__Kapabacteriales.2","57286","0.16929235281295207"
"1.9905956112852665","0.0021674365707427075","c__Kapabacteria","0.5023622047244094","0.4283746556473829","121","3","f__Kapabacteriales","g__Kapabacteriales.4","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Kapabacteria | Kapabacteriales |  f__Kapabacteriales |  g__Kapabacteriales.4","142.96694214876032","0","121","Kapabacteriales","0","p__Bacteroidota","0.9967521455367697","false","0","d__Bacteria |  p__Bacteroidota |  c__Kapabacteria | Kapabacteriales |  f__Kapabacteriales |  g__Kapabacteriales.4","96182","0.16919164751332583"
"2.0094043887147337","0.0013182950262013368","c__Kapabacteria","0.4976599063962558","0.4010773201660869","134","3","f__Kapabacteriales","g__Kapabacteriales.8","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Kapabacteria | Kapabacteriales |  f__Kapabacteriales |  g__Kapabacteriales.8","137.4402985074627","0","134","Kapabacteriales","0","p__Bacteroidota","0.9966904774140499","false","0","d__Bacteria |  p__Bacteroidota |  c__Kapabacteria | Kapabacteriales |  f__Kapabacteriales |  g__Kapabacteriales.8","60970","0.16884557556199348"
