"AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.7656716417910447","0.008442849417127469","c__Actinobacteria","0.5663567202028741","0.3956547737691848","174","3","f__Cellulomonadaceae","g__Cellulomonas","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Cellulomonadaceae |  g__Cellulomonas","110.86206896551724","0","174","Micrococcales","0","p__Actinobacteriota","0.9967138556146307","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Cellulomonadaceae |  g__Cellulomonas","162270","0.16977345936526378"
"2.2134328358208957","4.836051084695046E-4","c__Actinobacteria","0.4517869184086311","0.41704374057315236","52","3","f__Cellulomonadaceae","g__Cellulomonas.1","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Cellulomonadaceae |  g__Cellulomonas.1","100.5","0","52","Micrococcales","0","p__Actinobacteriota","0.9947921337518416","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Cellulomonadaceae |  g__Cellulomonas.1","7354","0.21157894736842106"
"2.1253731343283584","0.0017799033282122432","c__Actinobacteria","0.47050561797752805","0.4468533574224631","82","3","f__Microbacteriaceae","g__Agromyces","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae |  g__Agromyces","106.5609756097561","0","82","Micrococcales","0","p__Actinobacteriota","0.9951700723848569","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae |  g__Agromyces","23328","0.21182660136740533"
"1.9447761194029851","0.002198629288467333","c__Actinobacteria","0.5141980046047583","0.38222222222222224","100","3","f__Micromonosporaceae","g__Actinoplanes","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micromonosporales |  f__Micromonosporaceae |  g__Actinoplanes","106.31","0","100","Micromonosporales","0","p__Actinobacteriota","0.9959451668695152","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micromonosporales |  f__Micromonosporaceae |  g__Actinoplanes","41032","0.17514003294892916"
"2.226865671641791","0.0012309897554161216","c__Actinobacteria","0.4490616621983914","0.28733997155049784","38","3","f__Micromonosporaceae","0.99963784","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micromonosporales |  f__Micromonosporaceae | 0.99963784","75.60526315789474","0","38","Micromonosporales","0","p__Actinobacteriota","0.9947344820959579","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micromonosporales |  f__Micromonosporaceae | 0.99963784","13772","0.1575109649122807"
"2.1597014925373132","8.32092838638065E-4","c__Actinobacteria","0.4630269523151348","0.4510689551339958","82","3","f__Nocardioidaceae","g__Kribbella","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Kribbella","108.02439024390245","0","82","Propionibacteriales","0","p__Actinobacteriota","0.9950227403753763","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Kribbella","13004","0.22458293190000508"
"2.1014925373134328","0.001331235927741613","c__Actinobacteria","0.47585227272727276","0.4087665647298675","109","3","f__Nocardioidaceae","g__Marmoricola","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Marmoricola","108.13761467889908","0","109","Propionibacteriales","0","p__Actinobacteriota","0.995272564217539","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Marmoricola","21410","0.2193460743993896"
"1.7865671641791045","0.011142985460891259","c__Actinobacteria","0.5597326649958229","0.32847682119205296","151","3","f__Nocardioidaceae","g__Nocardioides","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides","106.27152317880795","0","151","Propionibacteriales","0","p__Actinobacteriota","0.9966241752610339","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides","179268","0.16053100178067667"
"1.9447761194029851","0.002339049483494557","c__Actinobacteria","0.5141980046047583","0.3972361468635686","122","3","f__Nocardioidaceae","g__Nocardioides.1","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.1","109.73770491803279","0","122","Propionibacteriales","0","p__Actinobacteriota","0.9959451668695152","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.1","41694","0.18758582037270563"
"1.7895522388059701","0.006758235291381748","c__Actinobacteria","0.5587989991659716","0.35840339316821934","163","3","f__Pseudonocardiaceae","g__Actinomycetospora","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Actinomycetospora","106.24539877300613","0","163","Pseudonocardiales","0","p__Actinobacteriota","0.9966113637819486","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Actinomycetospora","115838","0.1639589487237749"
"1.837313432835821","0.0045465716922415715","c__Actinobacteria","0.5442729488220959","0.396955237446035","163","3","f__Pseudonocardiaceae","g__Pseudonocardia","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia","110.4478527607362","0","163","Pseudonocardiales","0","p__Actinobacteriota","0.9964063801165844","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia","79932","0.1792984622739224"
"2.0865671641791046","0.0013441795713631229",,"0.4792560801144492","0.4003960396039604","101","3",,,"false",,"d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales | 0.996725568 | ","108.86138613861387","0","101",,"0",,"0.9953366216129652","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales | 0.996725568 | ","23952","0.2130359807017884"
"2.1074626865671644","0.00100435015454977","c__Bacteroidia","0.47450424929178464","0.40335946248600224","95","3","f__Hymenobacteraceae","g__Adhaeribacter.1","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Hymenobacteraceae |  g__Adhaeribacter.1","101.67368421052632","0","95","Cytophagales","0","p__Bacteroidota","0.9952469412593683","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Hymenobacteraceae |  g__Adhaeribacter.1","17326","0.2021345610547243"
"2.1761194029850746","5.97320804476465E-4","c__Bacteroidia","0.45953360768175583","0.4","60","3","f__Hymenobacteraceae","g__Adhaeribacter.2","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Hymenobacteraceae |  g__Adhaeribacter.2","105.65","0","60","Cytophagales","0","p__Bacteroidota","0.9949522772404074","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Hymenobacteraceae |  g__Adhaeribacter.2","9894","0.21473577235772356"
"2.2686567164179103","6.76999965505697E-4","c__Bacteroidia","0.44078947368421056","0.34285714285714286","35","3","f__Flavobacteriaceae","g__Flavobacterium","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium","84.42857142857143","0","35","Flavobacteriales","0","p__Bacteroidota","0.9945551213887642","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium","8014","0.18590308370044054"
"2.2865671641791043","1.387960406979341E-4","c__Bacteroidia","0.43733681462140994","0.42592592592592593","28","4","f__Flavobacteriaceae","g__Flavobacterium.7","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium.7","90.21428571428571","0","28","Flavobacteriales","0","p__Bacteroidota","0.9944782525142528","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium.7","2458","0.20003167564143173"
"2.1343283582089554","0.0012305592684613324","c__Bacteroidia","0.4685314685314685","0.33045977011494254","88","3","f__env.OPS_17","g__env.OPS_17","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Sphingobacteriales |  f__env.OPS_17 |  g__env.OPS_17","96.5909090909091","0","88","Sphingobacteriales","0","p__Bacteroidota","0.9951316379476011","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Sphingobacteriales |  f__env.OPS_17 |  g__env.OPS_17","17006","0.1963229859571323"
"2.273134328358209","2.484111672539351E-4","c__Chloroflexia","0.4399212081418254","0.4608695652173913","46","4","f__Herpetosiphonaceae","g__Herpetosiphon.1","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Herpetosiphonaceae |  g__Herpetosiphon.1","99.08695652173913","0","46","Chloroflexales","0","p__Chloroflexi","0.9945359041701365","false","0","d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Herpetosiphonaceae |  g__Herpetosiphon.1","3070","0.22417863466456817"
"2.0582089552238805","0.002362461640295596","c__Chloroflexia","0.48585931834662804","0.3606784354447906","108","3","f__Roseiflexaceae","g__uncultured.3","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae |  g__uncultured.3","98.10185185185185","0","108","Chloroflexales","0","p__Chloroflexi","0.9954583306642752","false","0","d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae |  g__uncultured.3","34686","0.18757524254656185"
"1.8985074626865672","0.003107770496149127","c__TK10","0.5267295597484276","0.42385392385392384","144","3","f__TK10","g__TK10.13","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.13","111.22222222222223","0","144","TK10","0","p__Chloroflexi","0.9961437447953365","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.13","58280","0.18724279835390947"
