"node1"	"node2"	"edge"	"sig"
"1635"	"Dewpoint_low_Week4"	"Windgust_Week2"	-0.322233753758739	2.78313169075351e-06
"1637"	"Dewpoint_low_Week4"	"Windgust_Week4"	-0.384522166777158	8.37816531234589e-05
"1640"	"Helotiales"	"Burkholderiales"	0.217068737652148	0.0273328424788801
"1644"	"Helotiales"	"Chaetothyriales"	0.422915387136794	2.59236985244257e-20
"1655"	"Helotiales"	"Dewpoint_low_Week3"	-0.154595409623532	0.0398202225695845
"1657"	"Helotiales"	"Helotiales"	1	0
"1661"	"Helotiales"	"Humidity_avg_Week4"	0.193036534741044	0.00157877001295524
"1667"	"Helotiales"	"Humidity_low_Week2"	0.102536837502997	0.0484990691772005
"1669"	"Helotiales"	"Humidity_low_Week4"	0.19050859921746	0.0099338659904814
"1670"	"Helotiales"	"Hypocreales"	0.476688368121221	6.63623942138862e-20
"1671"	"Helotiales"	"Iron"	0.145822461850558	0.0210628627499447
"1673"	"Helotiales"	"Manganese"	0.267763627615872	0.0203035037529794
"1674"	"Helotiales"	"Microtrichales"	0.161027443448098	0.000865057494524372
"1676"	"Helotiales"	"PCoA1_plant_communities"	0.208585375702197	0.000453232083685048
"1679"	"Helotiales"	"pH"	-0.244816968665572	0.0273795075494976
"1682"	"Helotiales"	"Pleosporales"	0.346432029791835	1.38196866065657e-18
"1698"	"Helotiales"	"Shannon_diversity_plant_communities"	0.248596659127009	0.00074807513279349
"1699"	"Helotiales"	"Sodium"	0.204556609398888	1.14726497065189e-10
"1702"	"Helotiales"	"Sphingomonadales"	-0.23937885812821	0.00301117633373058
"1712"	"Helotiales"	"Temp_low_Week2"	-0.103335611435944	0.0277911211564161
"1726"	"Helotiales"	"Windgust_Week2"	-0.130635712238564	0.0496689368269978
"1729"	"Helotiales"	"Xylariales"	0.201153160725314	0.000390585122733084
"1730"	"Humidity_avg_Week1"	"Aluminium"	-0.0775602697008664	0.0294063973448704
"1731"	"Humidity_avg_Week1"	"Burkholderiales"	-0.319962242355496	8.33893802193483e-06
"1733"	"Humidity_avg_Week1"	"Carbon_nitrogen_ratio"	0.161063987887649	0.00307723629139944
"1734"	"Humidity_avg_Week1"	"Caulobacterales"	0.307449838313789	2.49536973553428e-05
"1736"	"Humidity_avg_Week1"	"Dewpoint_avg_Week1"	0.216488511205442	4.02632702650034e-05
"1737"	"Humidity_avg_Week1"	"Dewpoint_avg_Week2"	-0.616298900772177	4.13877682596387e-08
"1738"	"Humidity_avg_Week1"	"Dewpoint_avg_Week3"	0.619102531514668	8.22946807006804e-26
"1739"	"Humidity_avg_Week1"	"Dewpoint_avg_Week4"	-0.489131636054312	5.38493196665924e-09
"1740"	"Humidity_avg_Week1"	"Dewpoint_high_Week1"	-0.354862417615591	6.69959534562088e-07
"1742"	"Humidity_avg_Week1"	"Dewpoint_high_Week3"	0.660160810298319	3.66326382805006e-35
"1743"	"Humidity_avg_Week1"	"Dewpoint_high_Week4"	-0.529601887256434	6.31912332276291e-08
"1745"	"Humidity_avg_Week1"	"Dewpoint_low_Week2"	-0.475934144068851	0.00122189819105794
"1746"	"Humidity_avg_Week1"	"Dewpoint_low_Week3"	0.664732453628597	4.69886563645966e-34
"1747"	"Humidity_avg_Week1"	"Dewpoint_low_Week4"	-0.538961700248703	6.13071372546625e-10
"1749"	"Humidity_avg_Week1"	"Humidity_avg_Week1"	1	0
"1750"	"Humidity_avg_Week1"	"Humidity_avg_Week2"	-0.493729981314344	1.31055759621639e-19
"1751"	"Humidity_avg_Week1"	"Humidity_avg_Week3"	0.521875131808554	5.91949976560133e-12
"1752"	"Humidity_avg_Week1"	"Humidity_avg_Week4"	-0.188100751908355	4.10239291398448e-13
"1753"	"Humidity_avg_Week1"	"Humidity_high_Week1"	0.354180893742702	6.48175587501726e-09
"1754"	"Humidity_avg_Week1"	"Humidity_high_Week2"	-0.334388968245105	6.98373529252015e-13
"1755"	"Humidity_avg_Week1"	"Humidity_high_Week3"	0.222751032490629	0.00216874622168829
"1756"	"Humidity_avg_Week1"	"Humidity_high_Week4"	-0.0212290313720387	0.0270928897536389
"1757"	"Humidity_avg_Week1"	"Humidity_low_Week1"	0.846789873694832	1.99248837459894e-77
"1758"	"Humidity_avg_Week1"	"Humidity_low_Week2"	-0.457944669680477	5.21764780442201e-18
"1759"	"Humidity_avg_Week1"	"Humidity_low_Week3"	0.496247136627818	3.60753291051473e-14
"1760"	"Humidity_avg_Week1"	"Humidity_low_Week4"	-0.213142434400055	6.20951409646697e-09
"1761"	"Humidity_avg_Week1"	"Hypocreales"	-0.262072347936813	0.00297035278541097
"1767"	"Humidity_avg_Week1"	"PCoA1_plant_communities"	0.240596035376184	7.67481295065895e-05
"1768"	"Humidity_avg_Week1"	"PCoA2_plant_communities"	-0.08601447643622	0.0246434754995986
"1769"	"Humidity_avg_Week1"	"PCoA3_plant_communities"	0.130617568884572	0.00350642436025094
"1771"	"Humidity_avg_Week1"	"Phosphore"	-0.0715614553754614	0.0491041635919721
"1772"	"Humidity_avg_Week1"	"Plant_cover"	-0.202668966849057	0.00291438967445224
"1773"	"Humidity_avg_Week1"	"Pleosporales"	-0.142679564405537	0.0343001294361661
"1775"	"Humidity_avg_Week1"	"Precipitation"	0.540793231179457	4.12741517444562e-22
"1776"	"Humidity_avg_Week1"	"Precipitation.1"	-0.6247975707062	2.1470117854904e-19
"1779"	"Humidity_avg_Week1"	"Pressure_high_Week1"	0.182215216971442	0.021452642923246
"1780"	"Humidity_avg_Week1"	"Pressure_high_Week2"	0.381051497887836	0.000172213803138594
"1781"	"Humidity_avg_Week1"	"Pressure_high_Week3"	0.19917530164218	0.0451607476026704
"1783"	"Humidity_avg_Week1"	"Pressure_low_Week1"	0.252661175887997	0.00164914824499988
"1784"	"Humidity_avg_Week1"	"Pressure_low_Week2"	0.291318260305717	0.0035233435824888
"1785"	"Humidity_avg_Week1"	"Pressure_low_Week3"	0.256399882784413	0.0092916684420177
"1787"	"Humidity_avg_Week1"	"Propionibacteriales"	-0.220801828992071	0.00108117176694053
"1788"	"Humidity_avg_Week1"	"Rhizobiales"	0.285234691863257	5.41201867953602e-05
"1793"	"Humidity_avg_Week1"	"Sphingomonadales"	0.209602629324262	1.86017253311884e-05
"1796"	"Humidity_avg_Week1"	"Temp_avg_Week3"	0.498897128088951	8.28726352904313e-22
"1797"	"Humidity_avg_Week1"	"Temp_avg_Week4"	-0.38761104230151	3.41314068933795e-10
"1798"	"Humidity_avg_Week1"	"Temp_high_Week1"	-0.779002476861723	5.21065331603343e-62
"1799"	"Humidity_avg_Week1"	"Temp_high_Week2"	0.253948547407977	2.04681719616067e-09
"1800"	"Humidity_avg_Week1"	"Temp_high_Week3"	0.00565692397801532	0.0367506582703965
"1802"	"Humidity_avg_Week1"	"Temp_low_Week1"	-0.686300976880411	1.38242380373724e-41
"1803"	"Humidity_avg_Week1"	"Temp_low_Week2"	0.0358495502842551	8.48172558668241e-05
"1804"	"Humidity_avg_Week1"	"Temp_low_Week3"	0.205049720060957	6.15214486779124e-10
"1808"	"Humidity_avg_Week1"	"Wind_high_Week1"	0.3104562624634	8.90290488413289e-09
"1809"	"Humidity_avg_Week1"	"Wind_high_Week2"	0.38775116768238	3.35456324266014e-12
"1810"	"Humidity_avg_Week1"	"Wind_high_Week3"	0.265208101244335	0.000273230334408072
"1811"	"Humidity_avg_Week1"	"Wind_high_Week4"	0.24627390133469	6.52062402417797e-06
"1813"	"Humidity_avg_Week1"	"Wind_low_Week2"	0.19472537933731	0.00499710386486821
"1814"	"Humidity_avg_Week1"	"Wind_low_Week3"	0.15679730102108	0.0488818451007566
"1816"	"Humidity_avg_Week1"	"Windgust_Week1"	0.274215941760949	5.74682246179578e-07
"1817"	"Humidity_avg_Week1"	"Windgust_Week2"	0.303943553984551	1.87544793606837e-09
"1819"	"Humidity_avg_Week1"	"Windgust_Week4"	0.235018846423686	0.00123297066361917
"1822"	"Humidity_avg_Week2"	"Burkholderiales"	0.304100008840845	9.21796725712562e-07
"1828"	"Humidity_avg_Week2"	"Dewpoint_avg_Week2"	0.731647497962381	2.75772462901547e-38
"1829"	"Humidity_avg_Week2"	"Dewpoint_avg_Week3"	-0.548155463999354	1.01167739538597e-11
"1830"	"Humidity_avg_Week2"	"Dewpoint_avg_Week4"	0.401367730321082	4.22464890444326e-19
"1831"	"Humidity_avg_Week2"	"Dewpoint_high_Week1"	0.324754971789427	1.32964771231676e-06
"1832"	"Humidity_avg_Week2"	"Dewpoint_high_Week2"	0.159091233811294	3.05965763203573e-06
"1833"	"Humidity_avg_Week2"	"Dewpoint_high_Week3"	-0.448879826315288	4.19893355557091e-10
"1834"	"Humidity_avg_Week2"	"Dewpoint_high_Week4"	0.350527765843262	6.14361265080443e-17
"1835"	"Humidity_avg_Week2"	"Dewpoint_low_Week1"	0.147570023132114	0.0473004112594031
"1836"	"Humidity_avg_Week2"	"Dewpoint_low_Week2"	0.515984787605533	6.51226720510485e-19
"1837"	"Humidity_avg_Week2"	"Dewpoint_low_Week3"	-0.566539319408576	3.91624756731838e-13
"1838"	"Humidity_avg_Week2"	"Dewpoint_low_Week4"	0.428472192720722	3.44886671381207e-20
"1840"	"Humidity_avg_Week2"	"Humidity_avg_Week1"	-0.493729981314344	1.31055759621639e-19
"1841"	"Humidity_avg_Week2"	"Humidity_avg_Week2"	1	0
"1842"	"Humidity_avg_Week2"	"Humidity_avg_Week3"	-0.393206895015883	1.43345907181127e-11
"1843"	"Humidity_avg_Week2"	"Humidity_avg_Week4"	0.470823347482446	5.97257995265046e-17
"1844"	"Humidity_avg_Week2"	"Humidity_high_Week1"	-0.147587534594527	0.00220526902535046
"1845"	"Humidity_avg_Week2"	"Humidity_high_Week2"	0.672965193715624	7.4498156433988e-27
"1846"	"Humidity_avg_Week2"	"Humidity_high_Week3"	-0.0979316946840678	0.00971865640827306
"1847"	"Humidity_avg_Week2"	"Humidity_high_Week4"	0.290225195714908	0.000179074103603091
"1848"	"Humidity_avg_Week2"	"Humidity_low_Week1"	-0.510607488440346	1.10354399193926e-19
"1849"	"Humidity_avg_Week2"	"Humidity_low_Week2"	0.916628373058157	3.16874995111076e-91
"1850"	"Humidity_avg_Week2"	"Humidity_low_Week3"	-0.409100044584425	8.27679325186274e-13
"1851"	"Humidity_avg_Week2"	"Humidity_low_Week4"	0.494097062215766	7.65660604849372e-17
"1852"	"Humidity_avg_Week2"	"Hypocreales"	0.300014972066486	0.00020001045996672
"1858"	"Humidity_avg_Week2"	"PCoA1_plant_communities"	-0.336904223974301	2.4258746979704e-07
"1860"	"Humidity_avg_Week2"	"PCoA3_plant_communities"	-0.186289817395427	0.00107810857521666
"1863"	"Humidity_avg_Week2"	"Plant_cover"	0.171245367353536	0.0157221577165778
"1866"	"Humidity_avg_Week2"	"Precipitation"	-0.61472709028534	5.11328407833063e-14
"1867"	"Humidity_avg_Week2"	"Precipitation.1"	0.701228700098788	3.53472008426792e-32
"1868"	"Humidity_avg_Week2"	"Precipitation.2"	-0.527163400838587	3.08278023600846e-06
"1873"	"Humidity_avg_Week2"	"Pressure_high_Week4"	0.156546563372807	0.0045533302249502
"1879"	"Humidity_avg_Week2"	"Rhizobiales"	-0.133037163068505	0.0358778106295329
"1884"	"Humidity_avg_Week2"	"Sphingomonadales"	-0.167766438469949	0.00451055840481547
"1886"	"Humidity_avg_Week2"	"Temp_avg_Week2"	0.200632744718039	6.32353865634459e-05
"1887"	"Humidity_avg_Week2"	"Temp_avg_Week3"	-0.506923959546458	5.5377737876452e-14
"1888"	"Humidity_avg_Week2"	"Temp_avg_Week4"	0.251251482808294	4.12204569763278e-12
"1889"	"Humidity_avg_Week2"	"Temp_high_Week1"	0.479538964995776	7.49091273592338e-19
"1890"	"Humidity_avg_Week2"	"Temp_high_Week2"	-0.623328397126464	9.15306849191713e-30
"1893"	"Humidity_avg_Week2"	"Temp_low_Week1"	0.484816598499191	8.79973677036413e-18
"1894"	"Humidity_avg_Week2"	"Temp_low_Week2"	-0.339942942099079	1.57381431594519e-05
"1895"	"Humidity_avg_Week2"	"Temp_low_Week3"	-0.20102227457062	0.0110847288567483
"1896"	"Humidity_avg_Week2"	"Temp_low_Week4"	-0.0277303688542032	0.00216624422752172
"1900"	"Humidity_avg_Week2"	"Wind_high_Week2"	-0.170772970003338	0.0219525437809715
"1908"	"Humidity_avg_Week2"	"Windgust_Week2"	-0.0834803671875728	0.00369630676831119
"1913"	"Humidity_avg_Week3"	"Burkholderiales"	-0.172827456022883	0.000285360649279351
"1914"	"Humidity_avg_Week3"	"Calcium"	-0.134873612052112	5.38884769494707e-05
"1918"	"Humidity_avg_Week3"	"Dewpoint_avg_Week1"	0.0557391111294458	0.0150130721098592
"1919"	"Humidity_avg_Week3"	"Dewpoint_avg_Week2"	-0.429217455549051	0.0242625012109665
"1920"	"Humidity_avg_Week3"	"Dewpoint_avg_Week3"	0.698886584385278	3.56958966119015e-30
"1922"	"Humidity_avg_Week3"	"Dewpoint_high_Week1"	-0.426582335186844	3.08999655438704e-09
"1923"	"Humidity_avg_Week3"	"Dewpoint_high_Week2"	-0.415004297247443	0.0133846139367534
"1924"	"Humidity_avg_Week3"	"Dewpoint_high_Week3"	0.479618611770729	5.17959200936569e-11
"1925"	"Humidity_avg_Week3"	"Dewpoint_high_Week4"	-0.17570846013864	0.0281951861296177
"1927"	"Humidity_avg_Week3"	"Dewpoint_low_Week2"	-0.588976348411578	0.00258790733913892
"1928"	"Humidity_avg_Week3"	"Dewpoint_low_Week3"	0.71034447260279	2.60547616202652e-26
"1931"	"Humidity_avg_Week3"	"Humidity_avg_Week1"	0.521875131808554	5.91949976560133e-12
"1932"	"Humidity_avg_Week3"	"Humidity_avg_Week2"	-0.393206895015883	1.43345907181127e-11
"1933"	"Humidity_avg_Week3"	"Humidity_avg_Week3"	1	0
"1934"	"Humidity_avg_Week3"	"Humidity_avg_Week4"	-0.130861571210672	0.025059512326171
"1935"	"Humidity_avg_Week3"	"Humidity_high_Week1"	0.602894486814833	8.52893994691719e-16
"1936"	"Humidity_avg_Week3"	"Humidity_high_Week2"	-0.195079382780252	0.0167284621688975
"1937"	"Humidity_avg_Week3"	"Humidity_high_Week3"	0.435406676545205	2.68409579477127e-08
"1939"	"Humidity_avg_Week3"	"Humidity_low_Week1"	0.626143121749866	5.75287083842524e-24
"1940"	"Humidity_avg_Week3"	"Humidity_low_Week2"	-0.32918575644665	8.77149900064537e-07
"1941"	"Humidity_avg_Week3"	"Humidity_low_Week3"	0.881429435668965	6.4788542464356e-85
"1942"	"Humidity_avg_Week3"	"Humidity_low_Week4"	-0.265585069877233	5.84235727732109e-05
"1943"	"Humidity_avg_Week3"	"Hypocreales"	-0.236547199413119	0.00355957239465037
"1947"	"Humidity_avg_Week3"	"Microtrichales"	-0.0784090530234168	0.0101514172290792
"1949"	"Humidity_avg_Week3"	"PCoA1_plant_communities"	0.267459486496671	0.00187020066268973
"1951"	"Humidity_avg_Week3"	"PCoA3_plant_communities"	0.142158821827541	0.0135685839568418
"1953"	"Humidity_avg_Week3"	"Phosphore"	-0.153384587772176	0.000664236055127276
"1954"	"Humidity_avg_Week3"	"Plant_cover"	-0.175028859286087	0.0390258618623245
"1956"	"Humidity_avg_Week3"	"Potassium"	-0.060932941167973	0.00655616896282517
"1957"	"Humidity_avg_Week3"	"Precipitation"	0.483977507670789	9.1085140905687e-07
"1958"	"Humidity_avg_Week3"	"Precipitation.1"	-0.406434040059889	0.00540274780225621
"1959"	"Humidity_avg_Week3"	"Precipitation.2"	0.728039543323393	8.32397464758462e-32
"1960"	"Humidity_avg_Week3"	"Precipitation.3"	-0.281539619323853	1.0489811702442e-05
"1962"	"Humidity_avg_Week3"	"Pressure_high_Week2"	0.320647105834589	0.000335474688246649
"1963"	"Humidity_avg_Week3"	"Pressure_high_Week3"	0.303719262976977	0.00769362277768298
"1964"	"Humidity_avg_Week3"	"Pressure_high_Week4"	0.178901512297226	0.0228773201912525
"1966"	"Humidity_avg_Week3"	"Pressure_low_Week2"	0.286263716580659	0.0012621091103309
"1967"	"Humidity_avg_Week3"	"Pressure_low_Week3"	0.385131182033201	0.00319823845641187
"1968"	"Humidity_avg_Week3"	"Pressure_low_Week4"	0.284710605149516	0.000468439681112127
"1976"	"Humidity_avg_Week3"	"Temp_avg_Week1"	-0.229541998402283	0.00295837683717625
"1978"	"Humidity_avg_Week3"	"Temp_avg_Week3"	0.500633842844682	5.81240007459524e-15
"1979"	"Humidity_avg_Week3"	"Temp_avg_Week4"	0.261222780109162	0.0344434314232365
"1980"	"Humidity_avg_Week3"	"Temp_high_Week1"	-0.549438375975379	3.15760786223905e-18
"1981"	"Humidity_avg_Week3"	"Temp_high_Week2"	0.058787151045291	0.00857704877672755
"1982"	"Humidity_avg_Week3"	"Temp_high_Week3"	-0.600857041096203	3.45263792213786e-26
"1984"	"Humidity_avg_Week3"	"Temp_low_Week1"	-0.581048518503577	2.84542117921525e-18
"1986"	"Humidity_avg_Week3"	"Temp_low_Week3"	-0.249271308284654	0.0450737695813558
"1987"	"Humidity_avg_Week3"	"Temp_low_Week4"	0.319655555735981	0.00193284053683392
"1990"	"Humidity_avg_Week3"	"Wind_high_Week1"	0.17507892958255	0.00300145374582561
"1991"	"Humidity_avg_Week3"	"Wind_high_Week2"	0.421469979404555	3.18167391437488e-08
"1992"	"Humidity_avg_Week3"	"Wind_high_Week3"	0.170565352720418	0.00379804969003503
"1993"	"Humidity_avg_Week3"	"Wind_high_Week4"	0.160165475460382	0.00184990511641998
"1995"	"Humidity_avg_Week3"	"Wind_low_Week2"	0.268160078705206	0.00148106689226336
"1999"	"Humidity_avg_Week3"	"Windgust_Week2"	0.28732718272035	0.000727645554146061
"2001"	"Humidity_avg_Week3"	"Windgust_Week4"	-0.218822506759049	6.1051237802688e-05
"2003"	"Humidity_avg_Week4"	"Aluminium"	0.174796349474887	0.00250472514725131
"2004"	"Humidity_avg_Week4"	"Burkholderiales"	0.142680075984334	0.000194366427540327
"2006"	"Humidity_avg_Week4"	"Carbon_nitrogen_ratio"	-0.142006256071778	0.0178114440282377
"2010"	"Humidity_avg_Week4"	"Dewpoint_avg_Week2"	0.236683380156157	3.33377650020935e-11
"2011"	"Humidity_avg_Week4"	"Dewpoint_avg_Week3"	-0.302225939092815	3.15638252571867e-08
"2012"	"Humidity_avg_Week4"	"Dewpoint_avg_Week4"	0.31962679991447	2.75358834272925e-13
"2013"	"Humidity_avg_Week4"	"Dewpoint_high_Week1"	0.214140755424324	5.78998536020102e-06
"2014"	"Humidity_avg_Week4"	"Dewpoint_high_Week2"	0.126471411975986	0.00198352114247638
"2015"	"Humidity_avg_Week4"	"Dewpoint_high_Week3"	-0.21211545692105	9.26286603110423e-15
"2016"	"Humidity_avg_Week4"	"Dewpoint_high_Week4"	0.0848389957447319	8.19085384466273e-06
"2017"	"Humidity_avg_Week4"	"Dewpoint_low_Week1"	0.112670261623124	0.000423802381030826
"2018"	"Humidity_avg_Week4"	"Dewpoint_low_Week2"	0.207405345722835	9.89149137914219e-07
"2019"	"Humidity_avg_Week4"	"Dewpoint_low_Week3"	-0.286418961169445	2.65932213826994e-13
"2020"	"Humidity_avg_Week4"	"Dewpoint_low_Week4"	0.30956792437721	4.23334533674287e-13
"2021"	"Humidity_avg_Week4"	"Helotiales"	0.193036534741044	0.00157877001295524
"2022"	"Humidity_avg_Week4"	"Humidity_avg_Week1"	-0.188100751908355	4.10239291398448e-13
"2023"	"Humidity_avg_Week4"	"Humidity_avg_Week2"	0.470823347482446	5.97257995265046e-17
"2024"	"Humidity_avg_Week4"	"Humidity_avg_Week3"	-0.130861571210672	0.025059512326171
"2025"	"Humidity_avg_Week4"	"Humidity_avg_Week4"	1	0
"2026"	"Humidity_avg_Week4"	"Humidity_high_Week1"	-0.226012606398746	2.62686926723293e-06
"2027"	"Humidity_avg_Week4"	"Humidity_high_Week2"	0.458832993275384	3.16584601048823e-28
"2029"	"Humidity_avg_Week4"	"Humidity_high_Week4"	0.605332668001354	5.08319079890042e-19
"2030"	"Humidity_avg_Week4"	"Humidity_low_Week1"	-0.338576835255799	1.14977596570889e-16
"2031"	"Humidity_avg_Week4"	"Humidity_low_Week2"	0.444007326517729	6.43712273293882e-30
"2032"	"Humidity_avg_Week4"	"Humidity_low_Week3"	-0.105603262922337	0.00603280129175881
"2033"	"Humidity_avg_Week4"	"Humidity_low_Week4"	0.87016068270152	1.42125620078362e-81
"2034"	"Humidity_avg_Week4"	"Hypocreales"	0.267927072397517	0.00155615641600442
"2036"	"Humidity_avg_Week4"	"Magnesium"	0.272576170507951	0.00498929406922465
"2037"	"Humidity_avg_Week4"	"Manganese"	0.274379619189714	2.78813409470731e-06
"2040"	"Humidity_avg_Week4"	"PCoA1_plant_communities"	-0.074815544332346	0.0205153933703424
"2043"	"Humidity_avg_Week4"	"pH"	-0.252581576599209	0.000278712544466805
"2046"	"Humidity_avg_Week4"	"Pleosporales"	0.218417924701791	0.00435916566958063
"2048"	"Humidity_avg_Week4"	"Precipitation"	-0.554347112536813	5.82437099211099e-27
"2049"	"Humidity_avg_Week4"	"Precipitation.1"	0.25142392139869	0.000713139898877886
"2050"	"Humidity_avg_Week4"	"Precipitation.2"	-0.0271361562811329	3.4359440425315e-05
"2051"	"Humidity_avg_Week4"	"Precipitation.3"	0.562118813553139	1.2644104242728e-15
"2052"	"Humidity_avg_Week4"	"Pressure_high_Week1"	-0.152786504682784	0.00438252342730793
"2053"	"Humidity_avg_Week4"	"Pressure_high_Week2"	-0.124373000286111	0.00421027944926057
"2054"	"Humidity_avg_Week4"	"Pressure_high_Week3"	-0.152824133476214	0.0280645563703913
"2056"	"Humidity_avg_Week4"	"Pressure_low_Week1"	-0.167725944458678	0.000971974001267553
"2058"	"Humidity_avg_Week4"	"Pressure_low_Week3"	-0.115317732589513	0.0132252716383485
"2060"	"Humidity_avg_Week4"	"Propionibacteriales"	0.0751519594205339	0.0140335822178922
"2061"	"Humidity_avg_Week4"	"Rhizobiales"	-0.181229443612079	0.0237713281748086
"2062"	"Humidity_avg_Week4"	"Shannon_diversity_plant_communities"	0.121291714203779	0.0478342589988082
"2063"	"Humidity_avg_Week4"	"Sodium"	0.161358398346709	0.00246080824379262
"2066"	"Humidity_avg_Week4"	"Sphingomonadales"	-0.264094696977219	5.2721431300981e-05
"2067"	"Humidity_avg_Week4"	"Temp_avg_Week1"	0.18815611159627	5.48562475656301e-05
"2068"	"Humidity_avg_Week4"	"Temp_avg_Week2"	-0.244988327533546	0.00637920476599052
"2069"	"Humidity_avg_Week4"	"Temp_avg_Week3"	-0.257838107449279	3.14084367460714e-09
"2070"	"Humidity_avg_Week4"	"Temp_avg_Week4"	0.137586233132623	1.65670738251172e-05
"2071"	"Humidity_avg_Week4"	"Temp_high_Week1"	0.240913055792525	2.62652860417683e-14
"2072"	"Humidity_avg_Week4"	"Temp_high_Week2"	-0.148951923560272	2.53688554683317e-06
"2073"	"Humidity_avg_Week4"	"Temp_high_Week3"	-0.120592057338757	0.00189092151500336
"2074"	"Humidity_avg_Week4"	"Temp_high_Week4"	-0.638395189044584	6.28254058138273e-19
"2075"	"Humidity_avg_Week4"	"Temp_low_Week1"	0.382236425059926	2.34136055203889e-18
"2076"	"Humidity_avg_Week4"	"Temp_low_Week2"	-0.205028052554663	1.69560915164549e-05
"2077"	"Humidity_avg_Week4"	"Temp_low_Week3"	-0.210920380053056	9.62016023053734e-08
"2078"	"Humidity_avg_Week4"	"Temp_low_Week4"	-0.400389099954788	8.09556593122657e-05
"2079"	"Humidity_avg_Week4"	"Total_nitrogen"	0.118492343484719	0.0136353492290405
"2082"	"Humidity_avg_Week4"	"Wind_high_Week2"	-0.264033365977599	4.1778659635225e-10
"2083"	"Humidity_avg_Week4"	"Wind_high_Week3"	0.244307515874595	0.00977510596486209
"2084"	"Humidity_avg_Week4"	"Wind_high_Week4"	0.235648278308302	0.000595202205301563
"2085"	"Humidity_avg_Week4"	"Wind_low_Week1"	0.0352348894498159	0.0130197479596281
"2088"	"Humidity_avg_Week4"	"Wind_low_Week4"	0.176454161864726	0.00712301155367614
"2090"	"Humidity_avg_Week4"	"Windgust_Week2"	-0.287491743685279	4.19951012512971e-14
"2091"	"Humidity_avg_Week4"	"Windgust_Week3"	0.193862158755796	0.0277342777531048
"2096"	"Humidity_high_Week1"	"Calcium"	-0.175487725573947	0.00234202868478445
"2097"	"Humidity_high_Week1"	"Carbon_nitrogen_ratio"	0.163463144560805	0.0054203906154224
"2098"	"Humidity_high_Week1"	"Caulobacterales"	0.109292906367774	0.031153219013178
"2100"	"Humidity_high_Week1"	"Dewpoint_avg_Week1"	0.185654448170778	0.000405416860235083
"2102"	"Humidity_high_Week1"	"Dewpoint_avg_Week3"	0.367133247147921	1.90085660463249e-07
"2106"	"Humidity_high_Week1"	"Dewpoint_high_Week3"	0.30980645826259	9.11164464656521e-08
"2110"	"Humidity_high_Week1"	"Dewpoint_low_Week3"	0.39188886900088	6.9752854102828e-09
"2113"	"Humidity_high_Week1"	"Humidity_avg_Week1"	0.354180893742702	6.48175587501726e-09
"2114"	"Humidity_high_Week1"	"Humidity_avg_Week2"	-0.147587534594527	0.00220526902535046
"2115"	"Humidity_high_Week1"	"Humidity_avg_Week3"	0.602894486814833	8.52893994691719e-16
"2116"	"Humidity_high_Week1"	"Humidity_avg_Week4"	-0.226012606398746	2.62686926723293e-06
"2117"	"Humidity_high_Week1"	"Humidity_high_Week1"	1	0
"2118"	"Humidity_high_Week1"	"Humidity_high_Week2"	0.113746885552168	0.0101617294265804
"2119"	"Humidity_high_Week1"	"Humidity_high_Week3"	0.77785304318844	5.45395698912715e-59
"2120"	"Humidity_high_Week1"	"Humidity_high_Week4"	0.27620748516447	9.35783755489e-07
"2121"	"Humidity_high_Week1"	"Humidity_low_Week1"	0.654859853036878	8.69030776560323e-40
"2123"	"Humidity_high_Week1"	"Humidity_low_Week3"	0.766614496213886	6.88675113027607e-47
"2127"	"Humidity_high_Week1"	"Magnesium"	-0.245639698817489	3.62131001689434e-07
"2132"	"Humidity_high_Week1"	"PCoA2_plant_communities"	0.0283305400280751	0.0201433958642333
"2133"	"Humidity_high_Week1"	"PCoA3_plant_communities"	0.158592420685361	0.0014667848609675
"2135"	"Humidity_high_Week1"	"Phosphore"	-0.256443600601829	2.66206472542035e-06
"2136"	"Humidity_high_Week1"	"Plant_cover"	-0.17829085957422	0.0141298054510794
"2138"	"Humidity_high_Week1"	"Potassium"	-0.197723038944749	4.15663495128941e-05
"2139"	"Humidity_high_Week1"	"Precipitation"	0.448276441060378	2.71690076455439e-07
"2141"	"Humidity_high_Week1"	"Precipitation.2"	0.524123958328617	1.43927083912153e-06
"2142"	"Humidity_high_Week1"	"Precipitation.3"	-0.368908060491992	0.000649111620977536
"2144"	"Humidity_high_Week1"	"Pressure_high_Week2"	0.13852368858022	0.0261493127554851
"2145"	"Humidity_high_Week1"	"Pressure_high_Week3"	0.295020158842176	0.0047627010579707
"2146"	"Humidity_high_Week1"	"Pressure_high_Week4"	0.314122694558527	0.00409182462353883
"2147"	"Humidity_high_Week1"	"Pressure_low_Week1"	0.198977157287745	0.033158076696427
"2149"	"Humidity_high_Week1"	"Pressure_low_Week3"	0.264769534247299	0.00757762401249762
"2150"	"Humidity_high_Week1"	"Pressure_low_Week4"	0.293647845261996	0.00338103387787347
"2152"	"Humidity_high_Week1"	"Rhizobiales"	0.197190417349067	0.0233684672903412
"2154"	"Humidity_high_Week1"	"Sodium"	-0.103884742399778	0.0189575852761129
"2158"	"Humidity_high_Week1"	"Temp_avg_Week1"	-0.410845340175099	1.78315705896357e-12
"2162"	"Humidity_high_Week1"	"Temp_high_Week1"	-0.309824467305644	3.68519472062887e-06
