"node1"	"node2"	"edge"	"sig"
"409"	"Chlorophyceae"	"Total_nitrogen"	0.00723694080556177	0.00491567061465284
"411"	"Chlorophyceae"	"Ulvophyceae"	0.280419915767852	0.000146176483411282
"413"	"Chlorophyceae"	"Wind_high_Week1"	0.0281901613002565	0.00164399760418438
"415"	"Chlorophyceae"	"Wind_high_Week3"	-0.0604567049948195	0.00166182570737926
"416"	"Chlorophyceae"	"Wind_high_Week4"	-0.0571633060966093	0.000110628265134218
"417"	"Chlorophyceae"	"Wind_low_Week1"	0.00205371530096872	0.000265150768805442
"418"	"Chlorophyceae"	"Wind_low_Week2"	0.202410683747191	9.33147908816807e-08
"419"	"Chlorophyceae"	"Wind_low_Week3"	0.178427463940695	1.15329449081115e-06
"420"	"Chlorophyceae"	"Wind_low_Week4"	0.144491679207813	0.00011769218296975
"424"	"Chlorophyceae"	"Windgust_Week4"	-0.0526835976147674	0.0296774026352267
"426"	"Dewpoint_avg_Week1"	"Aluminium"	-0.0633784247003166	0.000898543643013054
"431"	"Dewpoint_avg_Week1"	"Dewpoint_avg_Week1"	1	0
"432"	"Dewpoint_avg_Week1"	"Dewpoint_avg_Week2"	0.133256619942716	1.2623904628709e-20
"433"	"Dewpoint_avg_Week1"	"Dewpoint_avg_Week3"	0.406306043950355	1.17294074034657e-30
"434"	"Dewpoint_avg_Week1"	"Dewpoint_avg_Week4"	0.0346187584700877	6.68730191821005e-12
"435"	"Dewpoint_avg_Week1"	"Dewpoint_high_Week1"	0.564917182846849	1.67660054132978e-60
"436"	"Dewpoint_avg_Week1"	"Dewpoint_high_Week2"	0.244281583095865	2.51463870184835e-29
"437"	"Dewpoint_avg_Week1"	"Dewpoint_high_Week3"	0.28068305412737	4.9774015754149e-14
"438"	"Dewpoint_avg_Week1"	"Dewpoint_high_Week4"	0.236143537545028	4.50958503339214e-24
"439"	"Dewpoint_avg_Week1"	"Dewpoint_low_Week1"	0.821349945632795	2.23562541628363e-164
"440"	"Dewpoint_avg_Week1"	"Dewpoint_low_Week2"	0.276631177969775	1.76230474298464e-33
"441"	"Dewpoint_avg_Week1"	"Dewpoint_low_Week3"	0.338520000765012	5.24119555310036e-21
"442"	"Dewpoint_avg_Week1"	"Dewpoint_low_Week4"	0.0615000888203162	4.01045328225724e-13
"443"	"Dewpoint_avg_Week1"	"Humidity_avg_Week1"	0.240996984000731	2.16816787055289e-07
"445"	"Dewpoint_avg_Week1"	"Humidity_avg_Week3"	0.0882838352376479	0.0255188015507488
"447"	"Dewpoint_avg_Week1"	"Humidity_high_Week1"	0.232300448487971	4.6972257099666e-06
"450"	"Dewpoint_avg_Week1"	"Humidity_high_Week4"	-0.0176736885428063	0.0175384109587217
"451"	"Dewpoint_avg_Week1"	"Humidity_low_Week1"	0.408206400008527	5.58590736972256e-19
"453"	"Dewpoint_avg_Week1"	"Humidity_low_Week3"	0.124932021558232	0.000607216333381702
"456"	"Dewpoint_avg_Week1"	"Klebsormidiophyceae"	-0.099027485755664	4.41198010497741e-05
"457"	"Dewpoint_avg_Week1"	"Magnesium"	-0.0959119390003738	0.00152145050444483
"458"	"Dewpoint_avg_Week1"	"Manganese"	0.0298775574775734	0.00184796393069375
"460"	"Dewpoint_avg_Week1"	"PCoA1_plant_communities"	-0.239424577372842	1.38496517775172e-08
"463"	"Dewpoint_avg_Week1"	"pH"	0.0473196615699224	0.00199498146120294
"465"	"Dewpoint_avg_Week1"	"Plant_cover"	-0.176471350078443	1.0165530615839e-05
"466"	"Dewpoint_avg_Week1"	"Potassium"	-0.00478280801157686	0.0298296440952571
"467"	"Dewpoint_avg_Week1"	"Precipitation"	0.421227330160654	1.26064234540065e-13
"468"	"Dewpoint_avg_Week1"	"Precipitation.1"	0.0823379800058932	1.66234422315396e-05
"469"	"Dewpoint_avg_Week1"	"Precipitation.2"	0.0265242419447901	0.0143342268746686
"470"	"Dewpoint_avg_Week1"	"Precipitation.3"	-0.227601799095559	3.60891346871485e-10
"474"	"Dewpoint_avg_Week1"	"Pressure_high_Week4"	0.0465230847612029	0.0262495239439133
"475"	"Dewpoint_avg_Week1"	"Pressure_low_Week1"	0.103410985894241	0.0460778547751416
"478"	"Dewpoint_avg_Week1"	"Pressure_low_Week4"	0.0662714317318814	0.0160713517727714
"479"	"Dewpoint_avg_Week1"	"Shannon_diversity_plant_communities"	-0.0828144598266097	0.0285222648746693
"480"	"Dewpoint_avg_Week1"	"Sodium"	-0.0737772981653512	0.00209504743115489
"482"	"Dewpoint_avg_Week1"	"Temp_avg_Week1"	0.680559645076313	2.41872440667319e-78
"483"	"Dewpoint_avg_Week1"	"Temp_avg_Week2"	0.218200411857752	1.96341824597392e-28
"484"	"Dewpoint_avg_Week1"	"Temp_avg_Week3"	0.465719529771117	5.09383025358197e-32
"486"	"Dewpoint_avg_Week1"	"Temp_high_Week1"	0.154337603224138	6.84160060909571e-10
"487"	"Dewpoint_avg_Week1"	"Temp_high_Week2"	0.349337863687754	5.78317458550283e-16
"488"	"Dewpoint_avg_Week1"	"Temp_high_Week3"	0.17930280872322	4.35279531065488e-05
"489"	"Dewpoint_avg_Week1"	"Temp_high_Week4"	0.42266725579909	5.28090859269914e-30
"490"	"Dewpoint_avg_Week1"	"Temp_low_Week1"	0.307993850564417	2.60060690551341e-18
"491"	"Dewpoint_avg_Week1"	"Temp_low_Week2"	0.40825494110009	7.28242764727613e-29
"492"	"Dewpoint_avg_Week1"	"Temp_low_Week3"	0.291841278041371	1.28683494686663e-14
"493"	"Dewpoint_avg_Week1"	"Temp_low_Week4"	0.219825774790921	1.19182214703456e-14
"495"	"Dewpoint_avg_Week1"	"Trebouxiophyceae"	0.0279871082694191	0.00438534587985422
"500"	"Dewpoint_avg_Week1"	"Wind_high_Week3"	0.139441837665798	1.65762636417358e-05
"507"	"Dewpoint_avg_Week1"	"Windgust_Week2"	-0.241900117873782	0.00783455680456899
"508"	"Dewpoint_avg_Week1"	"Windgust_Week3"	0.0736912945779603	0.00790115525836816
"509"	"Dewpoint_avg_Week1"	"Windgust_Week4"	0.110412306095236	0.0200227375822665
"515"	"Dewpoint_avg_Week2"	"Chlorophyceae"	0.0272085631347112	0.0334277830269947
"516"	"Dewpoint_avg_Week2"	"Dewpoint_avg_Week1"	0.133256619942716	1.2623904628709e-20
"517"	"Dewpoint_avg_Week2"	"Dewpoint_avg_Week2"	1	0
"519"	"Dewpoint_avg_Week2"	"Dewpoint_avg_Week4"	0.457119093442762	3.06227131158988e-89
"520"	"Dewpoint_avg_Week2"	"Dewpoint_high_Week1"	0.535438256249554	4.71412552472547e-37
"521"	"Dewpoint_avg_Week2"	"Dewpoint_high_Week2"	0.357006126423962	2.17765665234158e-55
"523"	"Dewpoint_avg_Week2"	"Dewpoint_high_Week4"	0.56898178540388	5.80619487445487e-91
"524"	"Dewpoint_avg_Week2"	"Dewpoint_low_Week1"	0.381073328909156	4.665362148033e-31
"525"	"Dewpoint_avg_Week2"	"Dewpoint_low_Week2"	0.807313771034502	9.97049196236048e-177
"527"	"Dewpoint_avg_Week2"	"Dewpoint_low_Week4"	0.528888792034265	1.2263980862161e-97
"528"	"Dewpoint_avg_Week2"	"Humidity_avg_Week1"	-0.55802031663326	3.25456516201513e-18
"529"	"Dewpoint_avg_Week2"	"Humidity_avg_Week2"	0.741141802878388	2.590298328451e-84
"530"	"Dewpoint_avg_Week2"	"Humidity_avg_Week3"	-0.414916799074313	1.26963401772057e-06
"531"	"Dewpoint_avg_Week2"	"Humidity_avg_Week4"	0.250648442357876	2.76248803442991e-22
"533"	"Dewpoint_avg_Week2"	"Humidity_high_Week2"	0.405373090122095	6.67906973421752e-38
"535"	"Dewpoint_avg_Week2"	"Humidity_high_Week4"	0.0548889151117108	4.48783812458039e-12
"536"	"Dewpoint_avg_Week2"	"Humidity_low_Week1"	-0.5249200274614	1.20527998792306e-13
"537"	"Dewpoint_avg_Week2"	"Humidity_low_Week2"	0.672213138418008	2.82089187085047e-87
"538"	"Dewpoint_avg_Week2"	"Humidity_low_Week3"	-0.459353478478125	2.48902980666816e-08
"539"	"Dewpoint_avg_Week2"	"Humidity_low_Week4"	0.24437982141382	3.28916334046791e-27
"540"	"Dewpoint_avg_Week2"	"Iron"	-0.070642226678521	0.00773839836572763
"542"	"Dewpoint_avg_Week2"	"Magnesium"	-0.125927467614857	4.36649286357898e-05
"544"	"Dewpoint_avg_Week2"	"Organic_carbon"	-0.197201670887357	0.00809636717318694
"545"	"Dewpoint_avg_Week2"	"PCoA1_plant_communities"	-0.380181271379761	2.19853100546933e-16
"547"	"Dewpoint_avg_Week2"	"PCoA3_plant_communities"	-0.23911829265597	4.51214088450893e-05
"549"	"Dewpoint_avg_Week2"	"Phosphore"	0.109085309428311	0.000168342344877017
"551"	"Dewpoint_avg_Week2"	"Potassium"	0.0445498134097114	0.0112206475856353
"552"	"Dewpoint_avg_Week2"	"Precipitation"	-0.332425414659816	0.00390594433217811
