Correlation	core	Site	Category		correlated	not_correlated	proportion	Kingdom
Positive	Hypocreales	MERE-A	Soil_properties	Hypocreales_MERE-A	5	615	0.81300813	Fungi
Positive	Hypocreales	MERE-B	Soil_properties	Hypocreales_MERE-B	15	1845	0.81300813	Fungi
Positive	Hypocreales	MERV-A	Soil_properties	Hypocreales_MERV-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	MONB-A	Soil_properties	Hypocreales_MONB-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	MONE-A	Soil_properties	Hypocreales_MONE-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	MONF-A	Soil_properties	Hypocreales_MONF-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	MONT-A	Soil_properties	Hypocreales_MONT-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	MONT-B	Soil_properties	Hypocreales_MONT-B	15	1845	0.81300813	Fungi
Positive	Hypocreales	MONTB-A	Soil_properties	Hypocreales_MONTB-A	10	1230	0.81300813	Fungi
Positive	Hypocreales	MONTG-B	Soil_properties	Hypocreales_MONTG-B	10	1230	0.81300813	Fungi
Positive	Hypocreales	MONTI-A	Soil_properties	Hypocreales_MONTI-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	MONTI-B	Soil_properties	Hypocreales_MONTI-B	10	1230	0.81300813	Fungi
Positive	Hypocreales	MONTM-A	Soil_properties	Hypocreales_MONTM-A	10	1230	0.81300813	Fungi
Positive	Hypocreales	MONTM-B	Soil_properties	Hypocreales_MONTM-B	15	1845	0.81300813	Fungi
Positive	Hypocreales	MULE-A	Soil_properties	Hypocreales_MULE-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	NAUV-A	Soil_properties	Hypocreales_NAUV-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	NAUV-B	Soil_properties	Hypocreales_NAUV-B	15	1845	0.81300813	Fungi
Positive	Hypocreales	NAUV-C	Soil_properties	Hypocreales_NAUV-C	10	1230	0.81300813	Fungi
Positive	Hypocreales	NAYR-A	Soil_properties	Hypocreales_NAYR-A	10	1230	0.81300813	Fungi
Positive	Hypocreales	NAZA-A	Soil_properties	Hypocreales_NAZA-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	PAMP-A	Soil_properties	Hypocreales_PAMP-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	PAMP-B	Soil_properties	Hypocreales_PAMP-B	15	1845	0.81300813	Fungi
Positive	Hypocreales	PASD-B	Soil_properties	Hypocreales_PASD-B	10	1230	0.81300813	Fungi
Positive	Hypocreales	PREI-A	Soil_properties	Hypocreales_PREI-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	PREI-A(2)	Soil_properties	Hypocreales_PREI-A(2)	15	1845	0.81300813	Fungi
Positive	Hypocreales	PUYM-B	Soil_properties	Hypocreales_PUYM-B	15	1845	0.81300813	Fungi
Positive	Hypocreales	RAYR-A	Soil_properties	Hypocreales_RAYR-A	10	1230	0.81300813	Fungi
Positive	Hypocreales	RAYR-B	Soil_properties	Hypocreales_RAYR-B	15	1845	0.81300813	Fungi
Positive	Hypocreales	REAL-A	Soil_properties	Hypocreales_REAL-A	10	1230	0.81300813	Fungi
Positive	Hypocreales	ROQU-B	Soil_properties	Hypocreales_ROQU-B	10	1230	0.81300813	Fungi
Positive	Hypocreales	SALE-A	Soil_properties	Hypocreales_SALE-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	SALV-A	Soil_properties	Hypocreales_SALV-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	SAMA-A	Soil_properties	Hypocreales_SAMA-A	10	1230	0.81300813	Fungi
Positive	Hypocreales	SAUB-A	Soil_properties	Hypocreales_SAUB-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	SAUB-B	Soil_properties	Hypocreales_SAUB-B	10	1230	0.81300813	Fungi
Positive	Hypocreales	SAUB-C	Soil_properties	Hypocreales_SAUB-C	10	1230	0.81300813	Fungi
Positive	Hypocreales	SAUR-A	Soil_properties	Hypocreales_SAUR-A	10	1230	0.81300813	Fungi
Positive	Hypocreales	SEIS-A	Soil_properties	Hypocreales_SEIS-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	SIMO-A	Soil_properties	Hypocreales_SIMO-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	SORE-A	Soil_properties	Hypocreales_SORE-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	THOM-A	Soil_properties	Hypocreales_THOM-A	15	1845	0.81300813	Fungi
Positive	Hypocreales	VALE-A	Soil_properties	Hypocreales_VALE-A	10	1230	0.81300813	Fungi
Positive	Hypocreales	VICT-C	Soil_properties	Hypocreales_VICT-C	15	1845	0.81300813	Fungi
Positive	Hypocreales	VICT-D	Soil_properties	Hypocreales_VICT-D	10	1230	0.81300813	Fungi
Positive	Hypocreales	VIEL-A	Soil_properties	Hypocreales_VIEL-A	10	1230	0.81300813	Fungi
Positive	Hypocreales	VILLE-A	Soil_properties	Hypocreales_VILLE-A	5	615	0.81300813	Fungi
Positive	Hypocreales	VILLE-B	Soil_properties	Hypocreales_VILLE-B	15	1845	0.81300813	Fungi
Positive	Hypocreales	VILLE-C	Soil_properties	Hypocreales_VILLE-C	15	1845	0.81300813	Fungi
Positive	Hypocreales	VILLE-D	Soil_properties	Hypocreales_VILLE-D	10	1230	0.81300813	Fungi
Positive	Hypocreales	VILLEM-A	Soil_properties	Hypocreales_VILLEM-A	10	1230	0.81300813	Fungi
Positive	Hypocreales	NA	Soil_properties	Hypocreales_NA	85	10455	0.81300813	Fungi
Negative	Burkholderiales	AMBR-A	Climatic_conditions	Burkholderiales_AMBR-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	ANGE-A	Climatic_conditions	Burkholderiales_ANGE-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	ANGE-B	Climatic_conditions	Burkholderiales_ANGE-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	AURE-B	Climatic_conditions	Burkholderiales_AURE-B	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	AUZE-A	Climatic_conditions	Burkholderiales_AUZE-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	AXLE-A	Climatic_conditions	Burkholderiales_AXLE-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	BACC-A	Climatic_conditions	Burkholderiales_BACC-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	BAGNB-B	Climatic_conditions	Burkholderiales_BAGNB-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	BANI-A	Climatic_conditions	Burkholderiales_BANI-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	BANI-B	Climatic_conditions	Burkholderiales_BANI-B	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	BANI-C	Climatic_conditions	Burkholderiales_BANI-C	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	BARA-B	Climatic_conditions	Burkholderiales_BARA-B	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	BARA-C	Climatic_conditions	Burkholderiales_BARA-C	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	BARC-A	Climatic_conditions	Burkholderiales_BARC-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	BARR-A	Climatic_conditions	Burkholderiales_BARR-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	BELC-A	Climatic_conditions	Burkholderiales_BELC-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	BELC-C	Climatic_conditions	Burkholderiales_BELC-C	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	BERNA-A	Climatic_conditions	Burkholderiales_BERNA-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	BESS-A	Climatic_conditions	Burkholderiales_BESS-A	92	9488	0.969645868	Bacteria
Negative	Burkholderiales	BOULO-A	Climatic_conditions	Burkholderiales_BOULO-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	BROU-A	Climatic_conditions	Burkholderiales_BROU-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	BROU-B	Climatic_conditions	Burkholderiales_BROU-B	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	BROU-C	Climatic_conditions	Burkholderiales_BROU-C	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	BULA-A	Climatic_conditions	Burkholderiales_BULA-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	BULE-A	Climatic_conditions	Burkholderiales_BULE-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	CAMA-C	Climatic_conditions	Burkholderiales_CAMA-C	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	CAMA-D	Climatic_conditions	Burkholderiales_CAMA-D	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CAMA-E	Climatic_conditions	Burkholderiales_CAMA-E	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CAPE-A	Climatic_conditions	Burkholderiales_CAPE-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CARL-A	Climatic_conditions	Burkholderiales_CARL-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CASS-A	Climatic_conditions	Burkholderiales_CASS-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	CAST-A	Climatic_conditions	Burkholderiales_CAST-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CASTI-A	Climatic_conditions	Burkholderiales_CASTI-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CAZA-A	Climatic_conditions	Burkholderiales_CAZA-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CEPE-A	Climatic_conditions	Burkholderiales_CEPE-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CERN-A	Climatic_conditions	Burkholderiales_CERN-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CHEI-A	Climatic_conditions	Burkholderiales_CHEI-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CIER-A	Climatic_conditions	Burkholderiales_CIER-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CIER-B	Climatic_conditions	Burkholderiales_CIER-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CIER-C	Climatic_conditions	Burkholderiales_CIER-C	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CINT-A	Climatic_conditions	Burkholderiales_CINT-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	CINT-B	Climatic_conditions	Burkholderiales_CINT-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CLAR-A	Climatic_conditions	Burkholderiales_CLAR-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CLAR-B	Climatic_conditions	Burkholderiales_CLAR-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	CLAR-C	Climatic_conditions	Burkholderiales_CLAR-C	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	COLO-A	Climatic_conditions	Burkholderiales_COLO-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	COLO-B	Climatic_conditions	Burkholderiales_COLO-B	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	COLO-C	Climatic_conditions	Burkholderiales_COLO-C	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	COMT-A	Climatic_conditions	Burkholderiales_COMT-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	CRAN-A	Climatic_conditions	Burkholderiales_CRAN-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	DAMI-A	Climatic_conditions	Burkholderiales_DAMI-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	DAMI-B	Climatic_conditions	Burkholderiales_DAMI-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	DAMI-C	Climatic_conditions	Burkholderiales_DAMI-C	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	DECA-A	Climatic_conditions	Burkholderiales_DECA-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	DIEU-A	Climatic_conditions	Burkholderiales_DIEU-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	ESPE-B	Climatic_conditions	Burkholderiales_ESPE-B	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	FAYA-A	Climatic_conditions	Burkholderiales_FAYA-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	FERR-A	Climatic_conditions	Burkholderiales_FERR-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	GAIL-A	Climatic_conditions	Burkholderiales_GAIL-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	GAIL-B	Climatic_conditions	Burkholderiales_GAIL-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	GREZ-A	Climatic_conditions	Burkholderiales_GREZ-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	JACO-A	Climatic_conditions	Burkholderiales_JACO-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	JACO-B	Climatic_conditions	Burkholderiales_JACO-B	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	JACO-C	Climatic_conditions	Burkholderiales_JACO-C	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	JULI-A	Climatic_conditions	Burkholderiales_JULI-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	JUZE-A	Climatic_conditions	Burkholderiales_JUZE-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	JUZET-A	Climatic_conditions	Burkholderiales_JUZET-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	JUZET-B	Climatic_conditions	Burkholderiales_JUZET-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	JUZET-C	Climatic_conditions	Burkholderiales_JUZET-C	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LABA-A	Climatic_conditions	Burkholderiales_LABA-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	LABA-B	Climatic_conditions	Burkholderiales_LABA-B	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	LABA-C	Climatic_conditions	Burkholderiales_LABA-C	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LABAS-A	Climatic_conditions	Burkholderiales_LABAS-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LABAS-B	Climatic_conditions	Burkholderiales_LABAS-B	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	LABR-A	Climatic_conditions	Burkholderiales_LABR-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LACR-A	Climatic_conditions	Burkholderiales_LACR-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	LACR-C	Climatic_conditions	Burkholderiales_LACR-C	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LAGR-A	Climatic_conditions	Burkholderiales_LAGR-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LAMA-A	Climatic_conditions	Burkholderiales_LAMA-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LAMA-B	Climatic_conditions	Burkholderiales_LAMA-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LANT-B	Climatic_conditions	Burkholderiales_LANT-B	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	LANT-C	Climatic_conditions	Burkholderiales_LANT-C	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LANT-D	Climatic_conditions	Burkholderiales_LANT-D	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LAUZ-A	Climatic_conditions	Burkholderiales_LAUZ-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LECT-A	Climatic_conditions	Burkholderiales_LECT-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LECT-B	Climatic_conditions	Burkholderiales_LECT-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LESP-A	Climatic_conditions	Burkholderiales_LESP-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	LOUB-A	Climatic_conditions	Burkholderiales_LOUB-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	LOUB-B	Climatic_conditions	Burkholderiales_LOUB-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LUNA-A	Climatic_conditions	Burkholderiales_LUNA-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LUZE-A	Climatic_conditions	Burkholderiales_LUZE-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LUZE-B	Climatic_conditions	Burkholderiales_LUZE-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LUZE-D	Climatic_conditions	Burkholderiales_LUZE-D	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	LUZE-E	Climatic_conditions	Burkholderiales_LUZE-E	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MARS-A	Climatic_conditions	Burkholderiales_MARS-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MARS-B	Climatic_conditions	Burkholderiales_MARS-B	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	MASS-A	Climatic_conditions	Burkholderiales_MASS-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MEDA-A	Climatic_conditions	Burkholderiales_MEDA-A	46	4744	0.969645868	Bacteria
Negative	Burkholderiales	MERE-A	Climatic_conditions	Burkholderiales_MERE-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MERE-B	Climatic_conditions	Burkholderiales_MERE-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MERV-A	Climatic_conditions	Burkholderiales_MERV-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MONB-A	Climatic_conditions	Burkholderiales_MONB-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MONE-A	Climatic_conditions	Burkholderiales_MONE-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MONF-A	Climatic_conditions	Burkholderiales_MONF-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MONT-A	Climatic_conditions	Burkholderiales_MONT-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MONT-B	Climatic_conditions	Burkholderiales_MONT-B	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MONTB-A	Climatic_conditions	Burkholderiales_MONTB-A	69	7116	0.969645868	Bacteria
Negative	Burkholderiales	MONTG-B	Climatic_conditions	Burkholderiales_MONTG-B	69	7116	0.969645868	Bacteria
