FeatureID	Domain	Phylum	Class	Order	Order_mod	Family	Genus	Species	confidence	core
7b3f47216c71916b6ffc1f512605a75e	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.998762043	non-core	
7b5966ed0029db5a1a362cfd00ddeb68	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__Kofleria_flava	0.917485282	non-core
7ba2d5bf5a11609b29578f5bb3c82f57	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.983321929	non-core	
7bc29aa6bc1f6b7e28782af2fed9c517	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.972523717	non-core	
7c02da518fa64598c587f925c412e656	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.99991506	non-core	
7c3fd1ea0e03a29ffc61276d24e06931	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999612513	non-core	
7c5531c65ff08fff26968bcb32c02a32	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999131362	non-core	
7c8fbba03601cf1e9610ca7b7943f27e	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.998148095	non-core	
7cc978d72a314d32b475232df04fbced	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Kofleriaceae	0.787983268	non-core
7d48ca08633ad1a04c16badcfdd76b7b	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.900823016	non-core	
7d8a261a0282d7a1c314b3ac91e4c368	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.855899648	non-core
7da39b334e9daa2331f5f8d9017db87d	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.98539688	non-core	
7e024bbaf36a07c6d9cb231471f702b0	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Kofleriaceae	0.755045513	non-core
7e5c696697c5ff724ab52fa25fe16f2c	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.990078629	non-core	
7ecc84e954cae9f53e715790d5bd1b8e	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.959461166	non-core	
7f53f5c7badb483a0b9331fc8f261a1f	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999976453	non-core	
7f87d71aa8dc7b2390f9aff76acb9b3c	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.99740946	non-core	
7f94e7843c0c83a8eee2a40e2753fdf8	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.996860666	non-core	
7fb35551d47aa5fe9e15576afdc91d6d	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999982654	non-core	
7fc13d3d4f3eed0a7110cf4a6a2f05f6	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.893990581	non-core	
7ffdd0468a167689a0a7607aa0b32ec6	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.997009529	non-core	
80471cc333cd73dfc0f393719ecd1f18	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.998809275	non-core	
8114aa13e9e0d3f1fc2d1ff47c44550b	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.991790423	non-core	
81202824721b987b5da4b49a40645483	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.996962215	non-core	
816d0a0d97db3c064bd09c2d57538c7f	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999581205	non-core	
8197e127d045a8de3f9d91f8414ec103	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.991201425	non-core	
81c7ded82d683767f757c9c4ce6bc478	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.997593639	non-core	
81d8d5d3a913777d8c94210cfe661e3d	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.99153165	non-core	
8256aded259a16ff2b81a4d4c5aee2e1	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.986802023	non-core	
82bc1839e515f1eba008456a5fbe4104	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.933815433	non-core
836f5bc12dccdb27b7136114f93d425d	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999918567	non-core	
839d0ad460b80dfdd037a4c893b323e3	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.991438759	non-core	
8448b148efb777c9b712d48dd0a811d9	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.898728	non-core	
849c9b732686cd2b0e6ca9e134940074	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.997508134	non-core	
8503de3e65a3a235355eeed85f0a465e	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.888231444	non-core
8593647ece41591a75c2d219fa65ca67	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.987586457	non-core	
85ba1df4ee5b9869568cf574b3d6221f	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.998427025	non-core	
85ca0a4c229057060504c221bf0e1b62	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999917545	non-core	
860482f6300983a69953da2b75f068d5	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.952639063	non-core	
8618aa91bce61ff3aeacae6a2f90e204	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.995467321	non-core	
8628b228f272af109b345b7134a94a5f	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.996883035	non-core	
8667f4a6345ca7e7e1140a794858820e	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Nannocystineae	0.93345936	non-core
8740982b7973f2ae8735d6d4f896b325	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.99993817	non-core	
87412e66463cfe6154564781a30d020c	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.994428756	non-core	
8755dd94074b89e501ef51b480233bcb	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.998703649	non-core	
87a0ce634520ee9944a6cb918fd7217b	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_prokaryote	0.739674912	non-core
87a1f24ee2235ec2b95ed5c325b7773f	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999254131	non-core	
87bc092fba7ce3ce11aae744b134cea0	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.970822411	non-core	
881209a282434bca782eae26c2ca4d3b	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.998500549	non-core	
88326e19ca6a926c3a0da073cfcd9fe5	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Nannocystineae	0.964147289	non-core
88416d37a5ea63853f0bb1855d0d8757	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.962844578	non-core	
8878fe87e8bdb03233c0a29ce84af177	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999160955	non-core	
896d057bb5e2601499619cba1c90c4a8	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.963204356	non-core	
8973f0d1fb964baafbb513b88eac2407	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.969404686	non-core	
89866c0d50956ceed86bf325e2605086	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.989144349	non-core	
89a8767dd6574118de86a7cace8312ca	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.996681098	non-core	
8a4e4e87121b2654808bafc43f82e1ad	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.892034383	non-core	
8a5c0ca3a305f688d69d994feed0e7e8	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.975460216	non-core	
8a5ca96d7b650dcf39f42d36f562f316	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.981660684	non-core	
8ab3c822ab43cea151594f8fe88ffdd5	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.99951746	non-core	
8ac3d72e058cf15f3025ae837d524e6a	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.989832324	non-core	
8af8c0aca6aad4fa0d6a045655baccea	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.987934262	non-core	
8b49860d70efef50ddb20fd0a6a56400	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999945538	non-core	
8bc970077e4b708913b0449673b3aeba	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.88021466	non-core	
8c971491314bd1bbac71c568d18764c8	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.998303134	non-core	
8cf1b70df1106beeeab70bf49f5e85de	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.998563088	non-core	
8d83fec905d5412b1179b8cee7052a65	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.998828929	non-core	
8dc318ab984628ab250546a02b33ed15	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.909105835	non-core	
8de3cf23190667ffe07ab4e47d1ddb1f	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Kofleriaceae	0.840357587	non-core
8df4ee878efe368f30ff7d0609cc315e	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.997078933	non-core	
8e27c2efde86e7906daaa2283ea33565	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999788442	non-core	
8e328349ac737bc1569b3a822347bb36	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.995916859	non-core	
8e37c0333090d79807bb45a292cfa336	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.961486756	non-core
8e59850c3bde2ab9eda88844530199b9	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_bacterium	0.763565975	non-core
8e5ea7c71f530cf6bc387dfd14093060	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.904524007	non-core
8eaffc67263cf162513cf9ca52dd731d	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.989005751	non-core	
8ecd24a8686de79a96958bfe0e6af445	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.99992063	non-core	
8ed665fa6cc7cc2665b5d5ec210127cd	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.987114582	non-core	
8f13c99c87b6e786457e47259f95dc6f	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999546594	non-core	
8f190f2e483413a14c25deefe9e40ab6	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.794162641	non-core
8f869a940ccafbec2e512dedda27c421	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.885651495	non-core
903821c581c65a88ad65dd2cb152ec17	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.974810954	non-core	
90af1b56c17c9276a6279fd0e064e3b3	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999838435	non-core	
90b04a61af35b190105bd0b333da532a	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.987906745	non-core	
90df06d6cf8d2929d9cbc6a1804e380e	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.988296248	non-core	
90f69872e393eb44112002d182aec716	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999113363	non-core	
914925be286f331da3fc5294c77d940c	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.997393436	non-core	
918b5663d24cd7e6a9a8c38135c673ed	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.722606209	non-core	
91960f9408d479fb224b622e88ae05bf	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.98917943	non-core	
9199711d61fdf4a3bd6c604e31f5d636	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.97959383	non-core	
91b1a82366a78d1a3cf1f26403689909	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.979821559	non-core	
91bc19fd20947977e0cfd45bfb8126b5	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.995353302	non-core	
925a4edca4eecf941372e763f603272b	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.997868066	non-core	
925f3f75d1aa1b644ef4436e74f941e1	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.768844734	non-core
92781e845c8f8c9911aa2fac58ec3d1d	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999191341	non-core	
929d6f5129471dee1a1cf2280a9828ce	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.910431736	non-core	
92d2e79beddd03c27d1a3727d39992e0	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.806821386	non-core
92f254abf32090a9c31567d87d435dcf	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__metagenome	0.792391334	non-core
92fb0f23f980950572cdbffa5c262391	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999907391	non-core	
93c7abb03e941e2bf0f4742049ff38a3	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Kofleriaceae	0.718800167	non-core
9449559e7fe48aeb804b51014d8c484f	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.97991215	non-core	
94b04b18f585c95bfa85626bf063d081	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999873157	non-core	
94b798d5f3a19122cb7680f45c49aa86	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.943236531	non-core	
953a2f415af42e0cf2f456cf87140480	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.881173896	non-core
9572bab88529d20741fb604ff06df762	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999856259	non-core	
95abf3dbc29572cf9ae82134c76d90f4	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.99787561	non-core	
95ae386a389b786f42d04b072cc741a8	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999716617	non-core	
95b35f9d580b9e0219039f65f5d8c3fa	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.996687836	non-core	
95ef68719c4bad052bfe34c223f9510f	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_proteobacterium	0.971017376	non-core
96059a9b7d7af6452c67ce463c97347a	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.993825438	non-core	
962fc0a2efe21a93a45875d4ed556009	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999601628	non-core	
96387982a33d8b7cfd05b48b7a1e3308	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.893781655	non-core
967d9a04455230d8d1506900593ac4fe	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_proteobacterium	0.973506608	non-core
96f37c8589bfdad565daebe590e09f44	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_proteobacterium	0.74974797	non-core
97083e5d88c5ad9192fa722d2be4b97a	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_proteobacterium	0.776041531	non-core
970b0631b3fd7af09a695e76c23c231f	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.97916757	non-core	
9727a960958dfc94c44ee37ae2875814	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.940678468	non-core	
975e4f0d3fbf7f44e276115e3c402af4	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.957685682	non-core
975ea26c6c73e2de4a14552000007b66	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.995245166	non-core	
9775d235bfa160bd018f98f535703fa2	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_proteobacterium	0.864233702	non-core
97e30fcdabeac39643fca4ac01ee5667	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999749633	non-core	
982070a43aa39ee74425007e76b0aa04	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.800904994	non-core
98435b870f24599594c6b783059e9444	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.96844321	non-core	
984625d5ee67d4c5f7507ebcf8174fde	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.996930586	non-core	
9863b9000e76434c2ee0fb7475c69ad6	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.864524786	non-core
98ec76b7f76d6f4ba5dd50aa492641b6	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.995332546	non-core	
9905224d47fcc47dc6533e6f600ce31e	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Nannocystineae	0.770353318	non-core
9917346e8b2cbb2ba96203eb25ac3f74	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.974056535	non-core	
996d3838ff461caba8e4da1948fc0d42	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.976885707	non-core	
99977592c92158286808b28a0ed08a41	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.98421579	non-core	
999ee935fcdaa5b4b0a6d557a96be067	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.945982629	non-core
99a2648b1bed6e297a8ef13c70836cda	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.977010282	non-core	
99a700b6a4f16aca24c48ee587991413	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999114536	non-core	
99cde5f2b36902f32de88dcce967c294	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999947186	non-core	
99e49842d9683ce9e964ec1bf59e21c4	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999060277	non-core	
99e9d5ae2580ed3efdbbd5e855d81d71	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.958320988	non-core	
99fceff74e60a86d4bc0976743b36936	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.921410199	non-core
9a1688c28d1fd7027c3fa2a23f5ef4cb	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_Myxococcales	0.917950624	non-core
9a203a73694628a2cc72ab644cd29b1a	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.998614537	non-core	
9a6f8692fd6ecf4de405ccbd99d89678	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.972220852	non-core	
9a7bd9befd7c3c75a93e9cd3c9f98221	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.949598202	non-core	
9a8ef8a1a3a9aa6c9a78dbfcc31ed0af	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.782767444	non-core	
9aaa18dd4131a48f564ddb9dbfa16987	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.997076423	non-core	
9ad93aafa7b8cc90a361e93156792b8d	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.996382731	non-core	
9b0ff1ad1d39dc70468eb71c98a20a6b	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.995808462	non-core	
9b43317053f81f64cc1076595894df55	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.99984907	non-core	
9b4dfbb7f52d9ad593918d654b215e61	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.981132869	non-core	
9b7478c68cd8d47e51251c6acf59ccd0	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.99753127	non-core	
9b77a543ca2acba54501315f28911415	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.997626335	non-core	
9bc29d00486a1e5507b4122840df7530	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.999875909	non-core	
9c083d40337bc00c73e722ef2c253df7	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.927016823	non-core	
9c7ad174bfcdba5b5bdc96f1e5bc4d65	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	s__uncultured_organism	0.718334597	non-core
9cd0bf4c8e2c630bec0b79d8214e2eb3	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.950145386	non-core	
9cecc92f396c84fe8a4a8481ce049835	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.916805052	non-core	
9cf39ab4396a60d05a935dbcbf159fc7	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.998689413	non-core	
9d0761b3bd31ac0b0430e0b84127aeb1	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.955380161	non-core	
9d0b7b01312cb7055dd81d58f486752d	d__Bacteria	p__Myxococcota	c__Polyangia	Haliangiales	others	f__Haliangiaceae	g__Haliangium	0.967954894	non-core	
