Feature ID	Taxon	Confidence
7e28c53cd93906847adefdb628d8478a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Chaetosphaeronema	0.8018380310154682
949b9e9cd5c17aa9c7aadd808fac2370	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucaria	0.9926535973952397
d3fc0da6c971a70faed84976bbfeb6c4	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7191119951970921
a1a57092a0d450badb6ddb78120b59c2	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0040121.09FU	0.7108629682368003
4a6fd29df2bd9a66a4b0cd683c2863cc	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys	0.8188556012462563
188d0e046f20407c5e0b68460de6ad23	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp;sh__SH0121431.09FU	0.9999998872690191
095779591bc0f8804c8b9df75272a503	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9530593831616395
177a530c310d703f1f0084a24bf9a3e9	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_ellipsoideum;sh__SH0105605.09FU	0.9755235665881482
d1463358fe00ebe2e10fa756aa1ecdf2	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0142145.09FU	0.9999999999675993
ebbacbda98427ba94a3219022c67eb6c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_sp;sh__SH0100905.09FU	0.999707132805482
92d3b558da8dc13ce2c4c78845732077	k__Fungi	1.0000000000000044
25c0acd549bb1c111efc1e2830d98406	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pseudotricharina;s__Pseudotricharina_sp;sh__SH0027401.09FU	0.9999965913635095
acd831fd981099b26d656188822cf09d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomeriaceae_gen_Incertae_sedis;s__Trichomeriaceae_sp	0.9097001506992378
c509a2cc2d2efcefb3e8662ecf6debd3	k__Fungi	1.0000000000000013
