FeatureID	Taxon	Confidence
9d98881a070cc7bbd4777e9e6ee5c851	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__Desmotetra_sp.	0.936457707
0e55dee9d1368975fb89236dce3c62d8	d__Eukaryota; p__Ascomycota	0.994224999
f9c0f46aaf1db44e971f812f431271e3	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__Deasonia_sp.	0.999445573
febc20c654527d34ac4c5dc21a7ab1f6	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__Tetracystis_vinatzeri	0.904732408
f0c163520d6a9bc3a12f112b56107f58	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.934738121
2635021b5f34e657eaeec25272b443cd	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_eukaryote	0.761483805
64f393b6eaf860882acd9f8e1a74d6a7	d__Eukaryota; p__Ochrophyta; c__Xanthophyceae; o__Tribonematales; f__Tribonematales	0.840762106
2ce4a4b7ca8537d155ea1a34706add26	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Haptoria; g__Arcuospathidium; s__metagenome	0.967669252
e5d2a61f1a012430656d8b37b43530a2	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__[Myrmecia]_bisecta	0.999016807
432e4d0f82eecf26e480402767c15fc8	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.999950603
7d99a1921d5d3c17da034d4c21ae499a	d__Eukaryota; p__Nematozoa; c__Enoplea	0.83034901
403a5b9dad3da201c2546e346458452c	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Colpodea; g__Pseudoplatyophrya; s__Pseudoplatyophrya_nana	0.991260217
95c2d4184b93466abb1689509e044e96	d__Eukaryota; p__Peronosporomycetes; c__Peronosporomycetes; o__Peronosporomycetes; f__Peronosporomycetes	0.99976172
05c0a474fa6b613bd632c387a0433abd	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus	0.729967064
f678c0cf5fa6bd5eb0665533bc67d3aa	d__Eukaryota; p__Ochrophyta; c__Xanthophyceae; o__Tribonematales; f__Tribonematales; g__Tribonema	0.957255993
b1f98357487caaada21473f89711acfd	d__Eukaryota; p__Cercozoa; c__Phytomyxea; o__Phytomyxea; f__Phytomyxea; g__Sorosphaerula; s__Sorosphaerula_veronicae	0.88558668
1b82e6ad12078fbd4238ecd752210b3c	d__Eukaryota; p__Peronosporomycetes; c__Peronosporomycetes; o__Peronosporomycetes; f__Peronosporomycetes; g__Pythium	0.999730955
0f5b41e0fda129a211117844b4b4c864	d__Eukaryota; p__Mucoromycota; c__Incertae_Sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella	0.996506098
d2c4d9e61d8ec2f56f80957a3ba53de6	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_oryzae	0.953117929
719a4f636394b60a2bbdbccc944e6f59	d__Eukaryota; p__Cryptomycota; c__LKM11; o__LKM11; f__LKM11; g__LKM11; s__invertebrate_environmental	0.918232982
be8437b4d3a3d6bf766cc67049654a6f	d__Eukaryota; p__Mucoromycota; c__Incertae_Sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__uncultured_fungus	0.947144982
4eb895db277dfc15a2eb968e31f1c264	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.998439505
ddfc45273cf0fc458840e376c011ef48	d__Eukaryota; p__Ascomycota; c__Dothideomycetes	0.995740703
fb2ea8e38f250f372c91128ea8d39b01	d__Eukaryota; p__Nematozoa; c__Enoplea; o__Dorylaimia; f__Mononchida; g__Mononchida; s__Anatonchus_tridentatus	0.806651095
28cc33333bc06348f1a44d49f2d75f3d	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__Chlorococcum_echinozygotum	0.844540888
12a358a017b859067630e57442d843c7	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales	0.970706924
1d45f7af9d7144a0cd141519463b5c66	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae	0.779769525
ce1bf554f5dfa72721e818cef86ef846	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__uncultured; s__metagenome	0.999839151
5a43d9f7c28433ab72aa0402ba6df703	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.964958065
49604eb0c935aa0de98fe7ff98612268	d__Eukaryota; p__Peronosporomycetes; c__Peronosporomycetes; o__Peronosporomycetes; f__Peronosporomycetes; g__Pythium; s__Pythium_monospermum	0.922730256
987d7c64422619dd56622a97d1da160c	d__Eukaryota; p__Peronosporomycetes; c__Peronosporomycetes; o__Peronosporomycetes; f__Peronosporomycetes; g__Pythium; s__Pythium_rostratum	0.800910826
8247f52b4444dabbb3cb041225c6812d	d__Eukaryota; p__Ascomycota; c__Dothideomycetes	0.971161188
f9fcc3aaff6c797429939c975636dbd0	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales	0.999489355
c21aaf099b95fca31b8138f016a2e8e9	d__Eukaryota; p__Amoebozoa; c__Tubulinea; o__Euamoebida; f__Euamoebida; g__Hartmannella; s__Nolandella_sp.	0.998155509
196f7f157d424abd29bc1b1b82618ae1	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.987741699
39fd6f4015c85137ee32817edbe401c0	d__Eukaryota; p__Gracilipodida; c__Gracilipodida; o__Gracilipodida; f__Gracilipodida; g__Filamoeba; s__Filamoeba_sp.	0.901207651
40277dd393e5ce21b1d227ef8ae367c9	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__uncultured; s__uncultured_alveolate	0.999018831
66f25473a3441e12f355f717a6cd6f31	d__Eukaryota; p__Cryptomycota; c__LKM11; o__LKM11; f__LKM11; g__LKM11; s__uncultured_fungus	0.736459322
2760ffc4d190d2e6f20b7a1501d13cf2	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__Chloropyrula_uraliensis	0.999999443
04e29cfbddb68e6cbb59b80e3a377bbd	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Haptoria	0.99942448
484c458e1ad67b3b189f7a22faef24db	d__Eukaryota; p__Cercozoa; c__Vampyrellidae; o__Vampyrellidae; f__Vampyrellidae; g__Vampyrella; s__uncultured_eukaryote	0.709294323
7d49ddd916f15d5004ee572d5d448d46	d__Eukaryota; p__Cercozoa; c__Vampyrellidae; o__Vampyrellidae; f__Vampyrellidae; g__Vampyrellidae; s__Platyreta_germanica	0.99999971
a7f8fe52ee1424d6222333b792440232	d__Eukaryota; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Sowerbyella; s__Sowerbyella_imperialis	0.919797921
a84655399c6638a8fa8b6af30ece65c8	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__Heterochlamydomonas_lobata	0.90548747
ddee6be115510b02f0f56c2ed2907ad2	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Chromulinales; f__Chromulinales; g__Poteriospumella; s__Spumella-like_flagellate	0.871426925
11ab524267af8738f5d997b285f28340	d__Eukaryota; p__Cercozoa; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Cercozoa	0.999999996
39e927e8def06e5087e3d9d48395b9a0	d__Eukaryota; p__Nematozoa; c__Enoplea; o__Dorylaimia; f__Dorylaimida; g__Dorylaimida	0.976472016
c5ac336fab3d8b920070113afbfe8aea	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea	0.994912077
e0fd1dacf8407190b6bb6824b45369de	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.947312579
29f71b2aa807637030f3cbcb1dcb87f7	d__Eukaryota; p__Tardigrada; c__Eutardigrada	1
a10c7e6a08a6d688aa196d9d28bc73b5	d__Eukaryota; p__Arthropoda; c__Ellipura; o__Collembola; f__Collembola; g__Collembola; s__metagenome	0.999996753
3fa4a59f4fdcb5e5a3f8349b0bb72c93	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae	0.911456303
